Stage1,Stage2,Stage3,Stage4,Stage5,Stage6,Stages,Switches,Cap,Slew1,Slew2,Slew3,Slew4,Slew5,Slew6,Ileak,MaxI,EndTime
201,1,1,130,1,106,6,440,6.13e-12,0.17136,0.0014,0.0014,0.1110242,0.0014,0.090629,6.57e-06,6.661e-03,1.340e-09
1,87,17,333,1,1,6,440,6.13e-12,0.0014,0.07448280000000002,0.014996800000000001,0.2835336,0.0014,0.0014,6.57e-06,6.361e-03,1.418e-09
1,2,1,401,3,32,6,440,6.13e-12,0.0014,0.0022498,0.0014,0.34132,0.0030995999999999997,0.027743800000000002,6.57e-06,6.686e-03,1.494e-09
155,1,1,1,3,279,6,440,6.13e-12,0.1322692,0.0014,0.0014,0.0014,0.0030995999999999997,0.23764440000000003,6.57e-06,5.956e-03,1.399e-09
266,152,1,2,18,1,6,440,6.13e-12,0.22659700000000002,0.1297198,0.0014,0.0022498,0.015846600000000002,0.0014,6.57e-06,7.307e-03,1.327e-09
1,1,339,1,34,64,6,440,6.13e-12,0.0014,0.0014,0.28863239999999996,0.0014,0.029443399999999998,0.0549374,6.57e-06,7.184e-03,1.428e-09
1,294,35,1,108,1,6,440,6.13e-12,0.0014,0.2503914,0.0302932,0.0014,0.09232860000000001,0.0014,6.57e-06,7.171e-03,1.378e-09
87,1,1,134,1,216,6,440,6.13e-12,0.07448280000000002,0.0014,0.0014,0.11442340000000001,0.0014,0.184107,6.57e-06,6.296e-03,1.381e-09
1,195,1,164,1,78,6,440,6.13e-12,0.0014,0.1662612,0.0014,0.13991740000000003,0.0014,0.06683460000000001,6.57e-06,7.041e-03,1.362e-09
1,2,1,13,257,166,6,440,6.13e-12,0.0014,0.0022498,0.0014,0.0115976,0.2189488,0.14161700000000002,6.57e-06,7.251e-03,1.464e-09
2,167,10,1,1,259,6,440,6.13e-12,0.0022498,0.1424668,0.0090482,0.0014,0.0014,0.22064840000000002,6.57e-06,6.218e-03,1.404e-09
410,8,18,2,1,1,6,440,6.13e-12,0.34896819999999995,0.007348599999999999,0.015846600000000002,0.0022498,0.0014,0.0014,6.57e-06,6.653e-03,1.391e-09
265,1,22,1,150,1,6,440,6.13e-12,0.2257472,0.0014,0.0192458,0.0014,0.1280202,0.0014,6.57e-06,6.772e-03,1.351e-09
297,1,86,1,54,1,6,440,6.13e-12,0.2529408,0.0014,0.07363300000000002,0.0014,0.0464394,0.0014,6.57e-06,7.197e-03,1.341e-09
1,376,1,2,6,54,6,440,6.13e-12,0.0014,0.320075,0.0014,0.0022498,0.0056489999999999995,0.0464394,6.57e-06,6.926e-03,1.410e-09
336,2,95,5,1,1,6,440,6.13e-12,0.286083,0.0022498,0.08128120000000001,0.0047992,0.0014,0.0014,6.57e-06,7.214e-03,1.346e-09
1,1,139,158,1,140,6,440,6.13e-12,0.0014,0.0014,0.11867240000000001,0.1348186,0.0014,0.11952220000000001,6.57e-06,6.976e-03,1.386e-09
13,302,1,2,1,121,6,440,6.13e-12,0.0115976,0.2571898,0.0014,0.0022498,0.0014,0.10337600000000001,6.57e-06,6.826e-03,1.385e-09
2,186,245,1,1,5,6,440,6.13e-12,0.0022498,0.158613,0.20875120000000003,0.0014,0.0014,0.0047992,6.57e-06,7.017e-03,1.363e-09
7,403,1,2,26,1,6,440,6.13e-12,0.006498799999999999,0.3430196,0.0014,0.0022498,0.022645,0.0014,6.57e-06,6.671e-03,1.428e-09
1,2,165,1,251,20,6,440,6.13e-12,0.0014,0.0022498,0.1407672,0.0014,0.21385,0.017546199999999998,6.57e-06,6.851e-03,1.409e-09
371,1,1,2,64,1,6,440,6.13e-12,0.315826,0.0014,0.0014,0.0022498,0.0549374,0.0014,6.57e-06,6.944e-03,1.372e-09
312,104,21,1,1,1,6,440,6.13e-12,0.2656878,0.0889294,0.018396,0.0014,0.0014,0.0014,6.57e-06,7.393e-03,1.336e-09
1,329,1,68,40,1,6,440,6.13e-12,0.0014,0.28013439999999995,0.0014,0.058336599999999995,0.0345422,0.0014,6.57e-06,7.308e-03,1.387e-09
249,1,2,9,178,1,6,440,6.13e-12,0.21215040000000002,0.0014,0.0022498,0.0081984,0.15181460000000002,0.0014,6.57e-06,6.656e-03,1.357e-09
1,74,1,1,76,287,6,440,6.13e-12,0.0014,0.0634354,0.0014,0.0014,0.06513500000000001,0.24444280000000002,6.57e-06,6.266e-03,1.434e-09
1,1,335,82,19,2,6,440,6.13e-12,0.0014,0.0014,0.28523319999999996,0.0702338,0.0166964,0.0022498,6.57e-06,7.241e-03,1.424e-09
1,342,91,1,1,4,6,440,6.13e-12,0.0014,0.29118179999999994,0.077882,0.0014,0.0014,0.0039494,6.57e-06,7.152e-03,1.389e-09
1,268,93,1,1,76,6,440,6.13e-12,0.0014,0.22829660000000002,0.07958160000000002,0.0014,0.0014,0.06513500000000001,6.57e-06,7.041e-03,1.366e-09
1,1,2,342,5,89,6,440,6.13e-12,0.0014,0.0014,0.0022498,0.29118179999999994,0.0047992,0.0761824,6.57e-06,7.151e-03,1.471e-09
1,294,18,2,124,1,6,440,6.13e-12,0.0014,0.2503914,0.015846600000000002,0.0022498,0.10592540000000002,0.0014,6.57e-06,7.120e-03,1.381e-09
2,1,10,1,351,75,6,440,6.13e-12,0.0022498,0.0014,0.0090482,0.0014,0.29883,0.0642852,6.57e-06,6.953e-03,1.493e-09
1,17,2,171,1,248,6,440,6.13e-12,0.0014,0.014996800000000001,0.0022498,0.14586600000000002,0.0014,0.2113006,6.57e-06,6.663e-03,1.439e-09
76,350,10,1,1,2,6,440,6.13e-12,0.06513500000000001,0.2979802,0.0090482,0.0014,0.0014,0.0022498,6.57e-06,6.566e-03,1.360e-09
37,1,83,1,317,1,6,440,6.13e-12,0.0319928,0.0014,0.07108360000000001,0.0014,0.26993680000000003,0.0014,6.57e-06,6.220e-03,1.427e-09
1,84,336,2,1,16,6,440,6.13e-12,0.0014,0.07193340000000001,0.286083,0.0022498,0.0014,0.014147,6.57e-06,6.653e-03,1.401e-09
112,58,1,1,267,1,6,440,6.13e-12,0.0957278,0.049838600000000004,0.0014,0.0014,0.2274468,0.0014,6.57e-06,6.075e-03,1.368e-09
1,208,1,226,1,3,6,440,6.13e-12,0.0014,0.1773086,0.0014,0.19260500000000003,0.0014,0.0030995999999999997,6.57e-06,6.955e-03,1.378e-09
1,1,1,366,23,48,6,440,6.13e-12,0.0014,0.0014,0.0014,0.311577,0.020095599999999998,0.041340600000000005,6.57e-06,6.983e-03,1.475e-09
1,5,2,1,73,358,6,440,6.13e-12,0.0014,0.0047992,0.0022498,0.0014,0.0625856,0.3047786,6.57e-06,6.378e-03,1.519e-09
253,13,170,1,2,1,6,440,6.13e-12,0.2155496,0.0115976,0.1450162,0.0014,0.0022498,0.0014,6.57e-06,7.184e-03,1.333e-09
1,1,286,2,17,133,6,440,6.13e-12,0.0014,0.0014,0.24359300000000003,0.0022498,0.014996800000000001,0.1135736,6.57e-06,7.115e-03,1.419e-09
169,47,1,1,1,221,6,440,6.13e-12,0.1441664,0.0404908,0.0014,0.0014,0.0014,0.188356,6.57e-06,5.986e-03,1.360e-09
1,1,10,311,116,1,6,440,6.13e-12,0.0014,0.0014,0.0090482,0.26483799999999996,0.099127,0.0014,6.57e-06,7.263e-03,1.452e-09
1,1,257,31,1,149,6,440,6.13e-12,0.0014,0.0014,0.2189488,0.026893999999999998,0.0014,0.12717040000000002,6.57e-06,7.012e-03,1.404e-09
1,116,135,186,1,1,6,440,6.13e-12,0.0014,0.099127,0.1152732,0.158613,0.0014,0.0014,6.57e-06,7.044e-03,1.348e-09
1,36,1,252,1,149,6,440,6.13e-12,0.0014,0.031142999999999997,0.0014,0.21469980000000002,0.0014,0.12717040000000002,6.57e-06,7.037e-03,1.416e-09
1,2,21,331,84,1,6,440,6.13e-12,0.0014,0.0022498,0.018396,0.28183400000000003,0.07193340000000001,0.0014,6.57e-06,7.073e-03,1.444e-09
21,1,268,1,1,148,6,440,6.13e-12,0.018396,0.0014,0.22829660000000002,0.0014,0.0014,0.1263206,6.57e-06,6.899e-03,1.404e-09
1,110,1,55,1,272,6,440,6.13e-12,0.0014,0.09402820000000002,0.0014,0.0472892,0.0014,0.23169580000000004,6.57e-06,6.157e-03,1.413e-09
13,1,386,1,38,1,6,440,6.13e-12,0.0115976,0.0014,0.328573,0.0014,0.0328426,0.0014,6.57e-06,6.718e-03,1.449e-09
2,1,19,1,354,63,6,440,6.13e-12,0.0022498,0.0014,0.0166964,0.0014,0.30137939999999996,0.0540876,6.57e-06,6.846e-03,1.494e-09
11,48,1,378,1,1,6,440,6.13e-12,0.009898,0.041340600000000005,0.0014,0.32177459999999997,0.0014,0.0014,6.57e-06,6.262e-03,1.451e-09
54,1,1,1,156,227,6,440,6.13e-12,0.0464394,0.0014,0.0014,0.0014,0.13311900000000002,0.1934548,6.57e-06,6.612e-03,1.421e-09
1,154,107,1,1,176,6,440,6.13e-12,0.0014,0.1314194,0.09147880000000001,0.0014,0.0014,0.150115,6.57e-06,6.438e-03,1.364e-09
1,2,205,11,220,1,6,440,6.13e-12,0.0014,0.0022498,0.1747592,0.009898,0.1875062,0.0014,6.57e-06,6.902e-03,1.409e-09
1,18,1,150,269,1,6,440,6.13e-12,0.0014,0.015846600000000002,0.0014,0.1280202,0.2291464,0.0014,6.57e-06,6.752e-03,1.433e-09
145,1,250,1,1,42,6,440,6.13e-12,0.12377120000000001,0.0014,0.2130002,0.0014,0.0014,0.0362418,6.57e-06,6.686e-03,1.346e-09
105,2,1,310,21,1,6,440,6.13e-12,0.0897792,0.0022498,0.0014,0.26398819999999995,0.018396,0.0014,6.57e-06,6.443e-03,1.383e-09
1,256,1,144,37,1,6,440,6.13e-12,0.0014,0.21809900000000002,0.0014,0.12292140000000001,0.0319928,0.0014,6.57e-06,7.430e-03,1.369e-09
1,173,1,1,148,116,6,440,6.13e-12,0.0014,0.14756560000000002,0.0014,0.0014,0.1263206,0.099127,6.57e-06,6.950e-03,1.378e-09
1,199,1,212,1,26,6,440,6.13e-12,0.0014,0.16966040000000002,0.0014,0.1807078,0.0014,0.022645,6.57e-06,7.061e-03,1.374e-09
4,190,1,2,242,1,6,440,6.13e-12,0.0039494,0.16201220000000002,0.0014,0.0022498,0.2062018,0.0014,6.57e-06,6.566e-03,1.393e-09
351,1,20,1,1,66,6,440,6.13e-12,0.29883,0.0014,0.017546199999999998,0.0014,0.0014,0.056637,6.57e-06,6.790e-03,1.369e-09
1,234,1,14,188,2,6,440,6.13e-12,0.0014,0.1994034,0.0014,0.0124474,0.1603126,0.0022498,6.57e-06,6.867e-03,1.381e-09
139,2,4,1,1,293,6,440,6.13e-12,0.11867240000000001,0.0022498,0.0039494,0.0014,0.0014,0.24954160000000003,6.57e-06,5.905e-03,1.411e-09
1,2,1,119,4,313,6,440,6.13e-12,0.0014,0.0022498,0.0014,0.1016764,0.0039494,0.2665376,6.57e-06,6.405e-03,1.472e-09
40,1,1,277,120,1,6,440,6.13e-12,0.0345422,0.0014,0.0014,0.2359448,0.10252620000000001,0.0014,6.57e-06,7.113e-03,1.414e-09
213,142,1,82,1,1,6,440,6.13e-12,0.1815576,0.1212218,0.0014,0.0702338,0.0014,0.0014,6.57e-06,7.327e-03,1.303e-09
1,148,165,1,124,1,6,440,6.13e-12,0.0014,0.1263206,0.1407672,0.0014,0.10592540000000002,0.0014,6.57e-06,7.048e-03,1.341e-09
171,1,247,2,1,18,6,440,6.13e-12,0.14586600000000002,0.0014,0.21045080000000002,0.0022498,0.0014,0.015846600000000002,6.57e-06,6.726e-03,1.337e-09
116,1,123,1,198,1,6,440,6.13e-12,0.099127,0.0014,0.1050756,0.0014,0.1688106,0.0014,6.57e-06,6.480e-03,1.344e-09
1,104,1,2,321,11,6,440,6.13e-12,0.0014,0.0889294,0.0014,0.0022498,0.27333599999999997,0.009898,6.57e-06,6.282e-03,1.430e-09
96,2,1,4,1,336,6,440,6.13e-12,0.082131,0.0022498,0.0014,0.0039494,0.0014,0.286083,6.57e-06,5.937e-03,1.443e-09
2,70,9,1,1,357,6,440,6.13e-12,0.0022498,0.060036200000000005,0.0081984,0.0014,0.0014,0.3039288,6.57e-06,6.106e-03,1.484e-09
1,18,1,1,143,276,6,440,6.13e-12,0.0014,0.015846600000000002,0.0014,0.0014,0.1220716,0.235095,6.57e-06,6.690e-03,1.462e-09
358,1,1,6,73,1,6,440,6.13e-12,0.3047786,0.0014,0.0014,0.0056489999999999995,0.0625856,0.0014,6.57e-06,6.978e-03,1.372e-09
1,72,346,1,2,18,6,440,6.13e-12,0.0014,0.0617358,0.294581,0.0014,0.0022498,0.015846600000000002,6.57e-06,6.643e-03,1.409e-09
1,1,5,77,355,1,6,440,6.13e-12,0.0014,0.0014,0.0047992,0.06598480000000001,0.3022292,0.0014,6.57e-06,6.410e-03,1.486e-09
40,1,64,1,333,1,6,440,6.13e-12,0.0345422,0.0014,0.0549374,0.0014,0.2835336,0.0014,6.57e-06,6.133e-03,1.439e-09
1,262,136,1,1,39,6,440,6.13e-12,0.0014,0.2231978,0.116123,0.0014,0.0014,0.0336924,6.57e-06,7.207e-03,1.352e-09
1,140,48,1,249,1,6,440,6.13e-12,0.0014,0.11952220000000001,0.041340600000000005,0.0014,0.21215040000000002,0.0014,6.57e-06,6.399e-03,1.383e-09
55,70,1,312,1,1,6,440,6.13e-12,0.0472892,0.060036200000000005,0.0014,0.2656878,0.0014,0.0014,6.57e-06,6.265e-03,1.381e-09
8,418,2,1,1,10,6,440,6.13e-12,0.007348599999999999,0.3557666,0.0022498,0.0014,0.0014,0.0090482,6.57e-06,6.534e-03,1.438e-09
1,2,216,20,200,1,6,440,6.13e-12,0.0014,0.0022498,0.184107,0.017546199999999998,0.1705102,0.0014,6.57e-06,7.017e-03,1.400e-09
2,225,190,1,1,21,6,440,6.13e-12,0.0022498,0.19175520000000001,0.16201220000000002,0.0014,0.0014,0.018396,6.57e-06,7.207e-03,1.359e-09
14,2,385,1,37,1,6,440,6.13e-12,0.0124474,0.0022498,0.3277232,0.0014,0.0319928,0.0014,6.57e-06,6.705e-03,1.447e-09
3,426,2,1,7,1,6,440,6.13e-12,0.0030995999999999997,0.362565,0.0022498,0.0014,0.006498799999999999,0.0014,6.57e-06,6.508e-03,1.442e-09
1,1,240,1,24,173,6,440,6.13e-12,0.0014,0.0014,0.20450220000000002,0.0014,0.0209454,0.14756560000000002,6.57e-06,6.933e-03,1.415e-09
1,25,1,122,290,1,6,440,6.13e-12,0.0014,0.021795199999999997,0.0014,0.10422580000000001,0.2469922,0.0014,6.57e-06,6.578e-03,1.438e-09
179,1,1,1,54,204,6,440,6.13e-12,0.1526644,0.0014,0.0014,0.0014,0.0464394,0.17390940000000002,6.57e-06,6.234e-03,1.360e-09
1,1,1,79,257,101,6,440,6.13e-12,0.0014,0.0014,0.0014,0.0676844,0.2189488,0.08638000000000001,6.57e-06,7.207e-03,1.438e-09
67,7,1,1,2,362,6,440,6.13e-12,0.0574868,0.006498799999999999,0.0014,0.0014,0.0022498,0.3081778,6.57e-06,6.011e-03,1.486e-09
1,208,1,1,216,13,6,440,6.13e-12,0.0014,0.1773086,0.0014,0.0014,0.184107,0.0115976,6.57e-06,6.803e-03,1.385e-09
355,5,2,1,1,76,6,440,6.13e-12,0.3022292,0.0047992,0.0022498,0.0014,0.0014,0.06513500000000001,6.57e-06,6.779e-03,1.373e-09
69,1,1,136,1,232,6,440,6.13e-12,0.0591864,0.0014,0.0014,0.116123,0.0014,0.1977038,6.57e-06,6.304e-03,1.388e-09
17,2,1,410,9,1,6,440,6.13e-12,0.014996800000000001,0.0022498,0.0014,0.34896819999999995,0.0081984,0.0014,6.57e-06,6.390e-03,1.492e-09
1,149,1,137,1,151,6,440,6.13e-12,0.0014,0.12717040000000002,0.0014,0.11697280000000002,0.0014,0.12887,6.57e-06,6.702e-03,1.362e-09
292,1,13,1,131,2,6,440,6.13e-12,0.24869180000000002,0.0014,0.0115976,0.0014,0.11187400000000002,0.0022498,6.57e-06,6.877e-03,1.353e-09
329,92,2,15,1,1,6,440,6.13e-12,0.28013439999999995,0.0787318,0.0022498,0.0132972,0.0014,0.0014,6.57e-06,7.276e-03,1.343e-09
1,298,1,85,54,1,6,440,6.13e-12,0.0014,0.25379060000000003,0.0014,0.0727832,0.0464394,0.0014,6.57e-06,7.418e-03,1.373e-09
273,1,154,1,1,10,6,440,6.13e-12,0.23254560000000002,0.0014,0.1314194,0.0014,0.0014,0.0090482,6.57e-06,7.203e-03,1.336e-09
1,1,2,16,225,195,6,440,6.13e-12,0.0014,0.0014,0.0022498,0.014147,0.19175520000000001,0.1662612,6.57e-06,7.202e-03,1.461e-09
1,383,20,1,2,33,6,440,6.13e-12,0.0014,0.32602359999999997,0.017546199999999998,0.0014,0.0022498,0.0285936,6.57e-06,6.874e-03,1.412e-09
1,152,161,1,1,124,6,440,6.13e-12,0.0014,0.1297198,0.137368,0.0014,0.0014,0.10592540000000002,6.57e-06,6.700e-03,1.352e-09
139,1,2,280,1,17,6,440,6.13e-12,0.11867240000000001,0.0014,0.0022498,0.23849420000000002,0.0014,0.014996800000000001,6.57e-06,6.509e-03,1.364e-09
1,1,204,18,215,1,6,440,6.13e-12,0.0014,0.0014,0.17390940000000002,0.015846600000000002,0.1832572,0.0014,6.57e-06,6.939e-03,1.407e-09
11,246,2,179,1,1,6,440,6.13e-12,0.009898,0.209601,0.0022498,0.1526644,0.0014,0.0014,6.57e-06,7.105e-03,1.370e-09
142,1,50,1,1,245,6,440,6.13e-12,0.1212218,0.0014,0.0430402,0.0014,0.0014,0.20875120000000003,6.57e-06,5.940e-03,1.367e-09
1,95,1,162,180,1,6,440,6.13e-12,0.0014,0.08128120000000001,0.0014,0.1382178,0.15351420000000002,0.0014,6.57e-06,6.931e-03,1.376e-09
1,1,1,373,49,15,6,440,6.13e-12,0.0014,0.0014,0.0014,0.3175256,0.042190399999999996,0.0132972,6.57e-06,6.901e-03,1.476e-09
1,1,114,15,2,307,6,440,6.13e-12,0.0014,0.0014,0.09742740000000001,0.0132972,0.0022498,0.26143879999999997,6.57e-06,6.223e-03,1.450e-09
1,1,306,1,4,127,6,440,6.13e-12,0.0014,0.0014,0.260589,0.0014,0.0039494,0.10847480000000001,6.57e-06,7.111e-03,1.427e-09
1,239,2,1,6,191,6,440,6.13e-12,0.0014,0.2036524,0.0022498,0.0014,0.0056489999999999995,0.162862,6.57e-06,6.565e-03,1.398e-09
1,1,1,209,189,39,6,440,6.13e-12,0.0014,0.0014,0.0014,0.1781584,0.1611624,0.0336924,6.57e-06,7.475e-03,1.425e-09
1,56,165,1,216,1,6,440,6.13e-12,0.0014,0.048138999999999994,0.1407672,0.0014,0.184107,0.0014,6.57e-06,6.678e-03,1.384e-09
185,1,200,52,1,1,6,440,6.13e-12,0.15776320000000002,0.0014,0.1705102,0.044739799999999996,0.0014,0.0014,6.57e-06,7.221e-03,1.329e-09
1,6,183,1,247,2,6,440,6.13e-12,0.0014,0.0056489999999999995,0.15606360000000002,0.0014,0.21045080000000002,0.0022498,6.57e-06,6.768e-03,1.410e-09
54,78,1,1,305,1,6,440,6.13e-12,0.0464394,0.06683460000000001,0.0014,0.0014,0.2597392,0.0014,6.57e-06,6.073e-03,1.396e-09
203,20,1,1,1,214,6,440,6.13e-12,0.1730596,0.017546199999999998,0.0014,0.0014,0.0014,0.1824074,6.57e-06,6.102e-03,1.355e-09
348,77,1,1,2,11,6,440,6.13e-12,0.2962806,0.06598480000000001,0.0014,0.0014,0.0022498,0.009898,6.57e-06,7.016e-03,1.347e-09
2,1,1,336,99,1,6,440,6.13e-12,0.0022498,0.0014,0.0014,0.286083,0.0846804,0.0014,6.57e-06,7.172e-03,1.458e-09
1,221,1,1,8,208,6,440,6.13e-12,0.0014,0.188356,0.0014,0.0014,0.007348599999999999,0.1773086,6.57e-06,6.510e-03,1.391e-09
1,110,1,189,138,1,6,440,6.13e-12,0.0014,0.09402820000000002,0.0014,0.1611624,0.11782260000000001,0.0014,6.57e-06,7.078e-03,1.367e-09
156,274,6,1,1,2,6,440,6.13e-12,0.13311900000000002,0.2333954,0.0056489999999999995,0.0014,0.0014,0.0022498,6.57e-06,6.876e-03,1.331e-09
197,2,1,9,230,1,6,440,6.13e-12,0.16796080000000002,0.0022498,0.0014,0.0081984,0.1960042,0.0014,6.57e-06,6.382e-03,1.363e-09
1,1,283,139,1,15,6,440,6.13e-12,0.0014,0.0014,0.2410436,0.11867240000000001,0.0014,0.0132972,6.57e-06,7.454e-03,1.400e-09
304,1,2,1,121,11,6,440,6.13e-12,0.2588894,0.0014,0.0022498,0.0014,0.10337600000000001,0.009898,6.57e-06,6.964e-03,1.362e-09
1,339,1,24,1,74,6,440,6.13e-12,0.0014,0.28863239999999996,0.0014,0.0209454,0.0014,0.0634354,6.57e-06,7.017e-03,1.391e-09
1,2,20,296,120,1,6,440,6.13e-12,0.0014,0.0022498,0.017546199999999998,0.252091,0.10252620000000001,0.0014,6.57e-06,7.253e-03,1.436e-09
395,1,37,1,5,1,6,440,6.13e-12,0.33622119999999994,0.0014,0.0319928,0.0014,0.0047992,0.0014,6.57e-06,6.786e-03,1.385e-09
1,282,133,2,21,1,6,440,6.13e-12,0.0014,0.2401938,0.1135736,0.0022498,0.018396,0.0014,6.57e-06,7.466e-03,1.361e-09
1,24,1,381,1,32,6,440,6.13e-12,0.0014,0.0209454,0.0014,0.32432399999999995,0.0014,0.027743800000000002,6.57e-06,6.631e-03,1.468e-09
119,1,269,49,1,1,6,440,6.13e-12,0.1016764,0.0014,0.2291464,0.042190399999999996,0.0014,0.0014,6.57e-06,6.912e-03,1.348e-09
135,1,97,205,1,1,6,440,6.13e-12,0.1152732,0.0014,0.08298080000000001,0.1747592,0.0014,0.0014,6.57e-06,6.722e-03,1.334e-09
174,1,36,1,227,1,6,440,6.13e-12,0.1484154,0.0014,0.031142999999999997,0.0014,0.1934548,0.0014,6.57e-06,6.327e-03,1.357e-09
2,241,8,1,187,1,6,440,6.13e-12,0.0022498,0.205352,0.007348599999999999,0.0014,0.15946280000000002,0.0014,6.57e-06,6.866e-03,1.384e-09
1,1,263,12,161,2,6,440,6.13e-12,0.0014,0.0014,0.2240476,0.0107478,0.137368,0.0022498,6.57e-06,7.224e-03,1.411e-09
234,1,12,190,1,2,6,440,6.13e-12,0.1994034,0.0014,0.0107478,0.16201220000000002,0.0014,0.0022498,6.57e-06,6.853e-03,1.338e-09
170,1,1,44,223,1,6,440,6.13e-12,0.1450162,0.0014,0.0014,0.0379414,0.1900556,0.0014,6.57e-06,6.378e-03,1.359e-09
52,1,193,1,192,1,6,440,6.13e-12,0.044739799999999996,0.0014,0.1645616,0.0014,0.16371180000000002,0.0014,6.57e-06,6.755e-03,1.371e-09
1,230,1,36,1,171,6,440,6.13e-12,0.0014,0.1960042,0.0014,0.031142999999999997,0.0014,0.14586600000000002,6.57e-06,6.623e-03,1.381e-09
105,1,1,42,1,290,6,440,6.13e-12,0.0897792,0.0014,0.0014,0.0362418,0.0014,0.2469922,6.57e-06,5.954e-03,1.412e-09
1,356,4,2,1,76,6,440,6.13e-12,0.0014,0.30307899999999993,0.0039494,0.0022498,0.0014,0.06513500000000001,6.57e-06,6.962e-03,1.412e-09
184,21,1,1,1,232,6,440,6.13e-12,0.1569134,0.018396,0.0014,0.0014,0.0014,0.1977038,6.57e-06,6.030e-03,1.370e-09
2,380,1,50,1,6,6,440,6.13e-12,0.0022498,0.3234742,0.0014,0.0430402,0.0014,0.0056489999999999995,6.57e-06,6.900e-03,1.413e-09
8,1,227,1,201,2,6,440,6.13e-12,0.007348599999999999,0.0014,0.1934548,0.0014,0.17136,0.0022498,6.57e-06,7.010e-03,1.398e-09
1,43,1,60,1,334,6,440,6.13e-12,0.0014,0.0370916,0.0014,0.0515382,0.0014,0.2843834,6.57e-06,6.138e-03,1.472e-09
142,96,1,199,1,1,6,440,6.13e-12,0.1212218,0.082131,0.0014,0.16966040000000002,0.0014,0.0014,6.57e-06,6.652e-03,1.316e-09
30,387,1,1,20,1,6,440,6.13e-12,0.0260442,0.3294228,0.0014,0.0014,0.017546199999999998,0.0014,6.57e-06,6.606e-03,1.405e-09
1,1,2,11,397,28,6,440,6.13e-12,0.0014,0.0014,0.0022498,0.009898,0.33792079999999997,0.0243446,6.57e-06,6.589e-03,1.529e-09
1,1,1,301,98,38,6,440,6.13e-12,0.0014,0.0014,0.0014,0.25633999999999996,0.0838306,0.0328426,6.57e-06,7.486e-03,1.447e-09
13,2,1,1,386,37,6,440,6.13e-12,0.0115976,0.0022498,0.0014,0.0014,0.328573,0.0319928,6.57e-06,6.590e-03,1.517e-09
289,102,1,1,46,1,6,440,6.13e-12,0.2461424,0.08722980000000001,0.0014,0.0014,0.039640999999999996,0.0014,6.57e-06,7.155e-03,1.325e-09
1,121,159,157,1,1,6,440,6.13e-12,0.0014,0.10337600000000001,0.13566840000000002,0.13396880000000003,0.0014,0.0014,6.57e-06,7.205e-03,1.346e-09
167,34,1,1,236,1,6,440,6.13e-12,0.1424668,0.029443399999999998,0.0014,0.0014,0.201103,0.0014,6.57e-06,6.240e-03,1.349e-09
1,61,265,111,1,1,6,440,6.13e-12,0.0014,0.052388,0.2257472,0.094878,0.0014,0.0014,6.57e-06,7.234e-03,1.376e-09
124,1,2,306,1,6,6,440,6.13e-12,0.10592540000000002,0.0014,0.0022498,0.260589,0.0014,0.0056489999999999995,6.57e-06,6.350e-03,1.382e-09
283,2,1,19,1,134,6,440,6.13e-12,0.2410436,0.0022498,0.0014,0.0166964,0.0014,0.11442340000000001,6.57e-06,6.566e-03,1.356e-09
135,75,227,1,1,1,6,440,6.13e-12,0.1152732,0.0642852,0.1934548,0.0014,0.0014,0.0014,6.57e-06,6.790e-03,1.319e-09
374,2,1,52,10,1,6,440,6.13e-12,0.3183754,0.0022498,0.0014,0.044739799999999996,0.0090482,0.0014,6.57e-06,6.989e-03,1.377e-09
1,1,1,202,141,94,6,440,6.13e-12,0.0014,0.0014,0.0014,0.1722098,0.120372,0.08043140000000001,6.57e-06,7.561e-03,1.420e-09
1,87,9,1,341,1,6,440,6.13e-12,0.0014,0.07448280000000002,0.0081984,0.0014,0.290332,0.0014,6.57e-06,6.213e-03,1.449e-09
1,43,1,1,254,140,6,440,6.13e-12,0.0014,0.0370916,0.0014,0.0014,0.21639940000000002,0.11952220000000001,6.57e-06,7.092e-03,1.439e-09
1,215,105,1,117,1,6,440,6.13e-12,0.0014,0.1832572,0.0897792,0.0014,0.09997680000000002,0.0014,6.57e-06,7.164e-03,1.344e-09
113,135,1,1,1,189,6,440,6.13e-12,0.0965776,0.1152732,0.0014,0.0014,0.0014,0.1611624,6.57e-06,6.041e-03,1.331e-09
68,1,1,1,291,78,6,440,6.13e-12,0.058336599999999995,0.0014,0.0014,0.0014,0.247842,0.06683460000000001,6.57e-06,6.765e-03,1.421e-09
1,2,156,7,1,273,6,440,6.13e-12,0.0014,0.0022498,0.13311900000000002,0.006498799999999999,0.0014,0.23254560000000002,6.57e-06,6.405e-03,1.436e-09
2,202,19,1,1,215,6,440,6.13e-12,0.0022498,0.1722098,0.0166964,0.0014,0.0014,0.1832572,6.57e-06,6.402e-03,1.387e-09
387,2,36,13,1,1,6,440,6.13e-12,0.3294228,0.0022498,0.031142999999999997,0.0115976,0.0014,0.0014,6.57e-06,6.847e-03,1.379e-09
2,205,19,212,1,1,6,440,6.13e-12,0.0022498,0.1747592,0.0166964,0.1807078,0.0014,0.0014,6.57e-06,6.970e-03,1.369e-09
1,81,1,1,98,258,6,440,6.13e-12,0.0014,0.069384,0.0014,0.0014,0.0838306,0.2197986,6.57e-06,6.387e-03,1.418e-09
