Stage1,Stage2,Stage3,Stages,Switches,Cap,Slew1,Slew2,Slew3,Ileak,MaxI,EndTime
13,2,185,3,200,1e-12,0.0115976,0.0022498,0.15776320000000002,6.800000000000001e-07,1.635e-03,7.966e-10
11,80,109,3,200,1e-12,0.009898,0.06853420000000002,0.09317840000000001,6.800000000000001e-07,1.678e-03,7.512e-10
59,42,99,3,200,1e-12,0.0506884,0.0362418,0.0846804,6.800000000000001e-07,1.646e-03,7.231e-10
2,163,35,3,200,1e-12,0.0022498,0.1390676,0.0302932,6.800000000000001e-07,1.816e-03,7.778e-10
120,66,14,3,200,1e-12,0.10252620000000001,0.056637,0.0124474,6.800000000000001e-07,1.806e-03,7.290e-10
1,72,127,3,200,1e-12,0.0014,0.0617358,0.10847480000000001,6.800000000000001e-07,1.691e-03,7.632e-10
17,78,105,3,200,1e-12,0.014996800000000001,0.06683460000000001,0.0897792,6.800000000000001e-07,1.662e-03,7.397e-10
114,69,17,3,200,1e-12,0.09742740000000001,0.0591864,0.014996800000000001,6.800000000000001e-07,1.800e-03,7.279e-10
19,143,38,3,200,1e-12,0.0166964,0.1220716,0.0328426,6.800000000000001e-07,1.727e-03,7.520e-10
26,28,146,3,200,1e-12,0.022645,0.0243446,0.12462100000000001,6.800000000000001e-07,1.564e-03,7.427e-10
112,32,56,3,200,1e-12,0.0957278,0.027743800000000002,0.048138999999999994,6.800000000000001e-07,1.780e-03,7.258e-10
2,118,80,3,200,1e-12,0.0022498,0.1008266,0.06853420000000002,6.800000000000001e-07,1.790e-03,7.618e-10
150,35,15,3,200,1e-12,0.1280202,0.0302932,0.0132972,6.800000000000001e-07,1.819e-03,7.373e-10
75,117,8,3,200,1e-12,0.0642852,0.09997680000000002,0.007348599999999999,6.800000000000001e-07,1.706e-03,7.200e-10
73,11,116,3,200,1e-12,0.0625856,0.009898,0.099127,6.800000000000001e-07,1.583e-03,7.304e-10
59,83,58,3,200,1e-12,0.0506884,0.07108360000000001,0.049838600000000004,6.800000000000001e-07,1.692e-03,7.231e-10
189,6,5,3,200,1e-12,0.1611624,0.0056489999999999995,0.0047992,6.800000000000001e-07,1.751e-03,7.479e-10
145,48,7,3,200,1e-12,0.12377120000000001,0.041340600000000005,0.006498799999999999,6.800000000000001e-07,1.826e-03,7.344e-10
82,8,110,3,200,1e-12,0.0702338,0.007348599999999999,0.09402820000000002,6.800000000000001e-07,1.597e-03,7.311e-10
37,60,103,3,200,1e-12,0.0319928,0.0515382,0.08807960000000001,6.800000000000001e-07,1.606e-03,7.297e-10
179,6,15,3,200,1e-12,0.1526644,0.0056489999999999995,0.0132972,6.800000000000001e-07,1.753e-03,7.486e-10
68,49,83,3,200,1e-12,0.058336599999999995,0.042190399999999996,0.07108360000000001,6.800000000000001e-07,1.698e-03,7.214e-10
69,90,41,3,200,1e-12,0.0591864,0.07703220000000001,0.035392,6.800000000000001e-07,1.714e-03,7.213e-10
47,135,18,3,200,1e-12,0.0404908,0.1152732,0.015846600000000002,6.800000000000001e-07,1.656e-03,7.315e-10
11,138,51,3,200,1e-12,0.009898,0.11782260000000001,0.04389,6.800000000000001e-07,1.761e-03,7.592e-10
40,148,12,3,200,1e-12,0.0345422,0.1263206,0.0107478,6.800000000000001e-07,1.657e-03,7.359e-10
12,52,136,3,200,1e-12,0.0107478,0.044739799999999996,0.116123,6.800000000000001e-07,1.617e-03,7.542e-10
152,33,15,3,200,1e-12,0.1297198,0.0285936,0.0132972,6.800000000000001e-07,1.818e-03,7.376e-10
68,100,32,3,200,1e-12,0.058336599999999995,0.08553020000000001,0.027743800000000002,6.800000000000001e-07,1.707e-03,7.201e-10
146,36,18,3,200,1e-12,0.12462100000000001,0.031142999999999997,0.015846600000000002,6.800000000000001e-07,1.818e-03,7.365e-10
35,89,76,3,200,1e-12,0.0302932,0.0761824,0.06513500000000001,6.800000000000001e-07,1.653e-03,7.269e-10
58,40,102,3,200,1e-12,0.049838600000000004,0.0345422,0.08722980000000001,6.800000000000001e-07,1.636e-03,7.253e-10
82,52,66,3,200,1e-12,0.0702338,0.044739799999999996,0.056637,6.800000000000001e-07,1.743e-03,7.214e-10
22,63,115,3,200,1e-12,0.0192458,0.0540876,0.09827720000000001,6.800000000000001e-07,1.623e-03,7.403e-10
30,30,140,3,200,1e-12,0.0260442,0.0260442,0.11952220000000001,6.800000000000001e-07,1.559e-03,7.404e-10
19,116,65,3,200,1e-12,0.0166964,0.099127,0.0557872,6.800000000000001e-07,1.715e-03,7.462e-10
108,32,60,3,200,1e-12,0.09232860000000001,0.027743800000000002,0.0515382,6.800000000000001e-07,1.773e-03,7.249e-10
39,19,142,3,200,1e-12,0.0336924,0.0166964,0.1212218,6.800000000000001e-07,1.541e-03,7.426e-10
85,31,84,3,200,1e-12,0.0727832,0.026893999999999998,0.07193340000000001,6.800000000000001e-07,1.717e-03,7.215e-10
76,42,82,3,200,1e-12,0.06513500000000001,0.0362418,0.0702338,6.800000000000001e-07,1.714e-03,7.199e-10
1,13,186,3,200,1e-12,0.0014,0.0115976,0.158613,6.800000000000001e-07,1.669e-03,8.033e-10
92,63,45,3,200,1e-12,0.0787318,0.0540876,0.0387912,6.800000000000001e-07,1.768e-03,7.222e-10
22,176,2,3,200,1e-12,0.0192458,0.150115,0.0022498,6.800000000000001e-07,1.662e-03,7.585e-10
46,105,49,3,200,1e-12,0.039640999999999996,0.0897792,0.042190399999999996,6.800000000000001e-07,1.665e-03,7.270e-10
79,60,61,3,200,1e-12,0.0676844,0.0515382,0.052388,6.800000000000001e-07,1.740e-03,7.194e-10
42,3,155,3,200,1e-12,0.0362418,0.0030995999999999997,0.1322692,6.800000000000001e-07,1.548e-03,7.493e-10
5,149,46,3,200,1e-12,0.0047992,0.12717040000000002,0.039640999999999996,6.800000000000001e-07,1.800e-03,7.690e-10
111,88,1,3,200,1e-12,0.094878,0.0753326,0.0014,6.800000000000001e-07,1.784e-03,7.283e-10
132,60,8,3,200,1e-12,0.11272380000000001,0.0515382,0.007348599999999999,6.800000000000001e-07,1.818e-03,7.284e-10
97,58,45,3,200,1e-12,0.08298080000000001,0.049838600000000004,0.0387912,6.800000000000001e-07,1.777e-03,7.196e-10
11,14,175,3,200,1e-12,0.009898,0.0124474,0.1492652,6.800000000000001e-07,1.609e-03,7.830e-10
12,99,89,3,200,1e-12,0.0107478,0.0846804,0.0761824,6.800000000000001e-07,1.716e-03,7.486e-10
93,33,74,3,200,1e-12,0.07958160000000002,0.0285936,0.0634354,6.800000000000001e-07,1.744e-03,7.256e-10
108,43,49,3,200,1e-12,0.09232860000000001,0.0370916,0.042190399999999996,6.800000000000001e-07,1.789e-03,7.254e-10
11,107,82,3,200,1e-12,0.009898,0.09147880000000001,0.0702338,6.800000000000001e-07,1.734e-03,7.479e-10
14,109,77,3,200,1e-12,0.0124474,0.09317840000000001,0.06598480000000001,6.800000000000001e-07,1.724e-03,7.458e-10
37,54,109,3,200,1e-12,0.0319928,0.0464394,0.09317840000000001,6.800000000000001e-07,1.590e-03,7.314e-10
39,104,57,3,200,1e-12,0.0336924,0.0889294,0.0489888,6.800000000000001e-07,1.660e-03,7.273e-10
26,38,136,3,200,1e-12,0.022645,0.0328426,0.116123,6.800000000000001e-07,1.570e-03,7.408e-10
91,68,41,3,200,1e-12,0.077882,0.058336599999999995,0.035392,6.800000000000001e-07,1.765e-03,7.237e-10
33,1,166,3,200,1e-12,0.0285936,0.0014,0.14161700000000002,6.800000000000001e-07,1.563e-03,7.630e-10
136,2,62,3,200,1e-12,0.116123,0.0022498,0.0532378,6.800000000000001e-07,1.692e-03,7.360e-10
50,147,3,3,200,1e-12,0.0430402,0.12547080000000002,0.0030995999999999997,6.800000000000001e-07,1.649e-03,7.323e-10
12,160,28,3,200,1e-12,0.0107478,0.1365182,0.0243446,6.800000000000001e-07,1.755e-03,7.615e-10
70,95,35,3,200,1e-12,0.060036200000000005,0.08128120000000001,0.0302932,6.800000000000001e-07,1.714e-03,7.224e-10
85,41,74,3,200,1e-12,0.0727832,0.035392,0.0634354,6.800000000000001e-07,1.738e-03,7.245e-10
103,43,54,3,200,1e-12,0.08807960000000001,0.0370916,0.0464394,6.800000000000001e-07,1.780e-03,7.201e-10
81,59,60,3,200,1e-12,0.069384,0.0506884,0.0515382,6.800000000000001e-07,1.744e-03,7.222e-10
16,172,12,3,200,1e-12,0.014147,0.1467158,0.0107478,6.800000000000001e-07,1.712e-03,7.575e-10
137,50,13,3,200,1e-12,0.11697280000000002,0.0430402,0.0115976,6.800000000000001e-07,1.821e-03,7.327e-10
25,52,123,3,200,1e-12,0.021795199999999997,0.044739799999999996,0.1050756,6.800000000000001e-07,1.593e-03,7.358e-10
134,64,2,3,200,1e-12,0.11442340000000001,0.0549374,0.0022498,6.800000000000001e-07,1.818e-03,7.328e-10
95,17,88,3,200,1e-12,0.08128120000000001,0.014996800000000001,0.0753326,6.800000000000001e-07,1.693e-03,7.277e-10
18,156,26,3,200,1e-12,0.015846600000000002,0.13311900000000002,0.022645,6.800000000000001e-07,1.725e-03,7.537e-10
125,58,17,3,200,1e-12,0.10677520000000001,0.049838600000000004,0.014996800000000001,6.800000000000001e-07,1.813e-03,7.298e-10
75,88,37,3,200,1e-12,0.0642852,0.0753326,0.0319928,6.800000000000001e-07,1.727e-03,7.192e-10
46,149,5,3,200,1e-12,0.039640999999999996,0.12717040000000002,0.0047992,6.800000000000001e-07,1.646e-03,7.356e-10
19,58,123,3,200,1e-12,0.0166964,0.049838600000000004,0.1050756,6.800000000000001e-07,1.613e-03,7.413e-10
79,46,75,3,200,1e-12,0.0676844,0.039640999999999996,0.0642852,6.800000000000001e-07,1.729e-03,7.212e-10
18,2,180,3,200,1e-12,0.015846600000000002,0.0022498,0.15351420000000002,6.800000000000001e-07,1.614e-03,7.878e-10
26,162,12,3,200,1e-12,0.022645,0.1382178,0.0107478,6.800000000000001e-07,1.682e-03,7.448e-10
148,22,30,3,200,1e-12,0.1263206,0.0192458,0.0260442,6.800000000000001e-07,1.793e-03,7.370e-10
48,22,130,3,200,1e-12,0.041340600000000005,0.0192458,0.1110242,6.800000000000001e-07,1.547e-03,7.339e-10
89,95,16,3,200,1e-12,0.0761824,0.08128120000000001,0.014147,6.800000000000001e-07,1.747e-03,7.233e-10
27,55,118,3,200,1e-12,0.0234948,0.0472892,0.1008266,6.800000000000001e-07,1.601e-03,7.371e-10
136,29,35,3,200,1e-12,0.116123,0.0251944,0.0302932,6.800000000000001e-07,1.800e-03,7.322e-10
121,37,42,3,200,1e-12,0.10337600000000001,0.0319928,0.0362418,6.800000000000001e-07,1.799e-03,7.279e-10
63,96,41,3,200,1e-12,0.0540876,0.082131,0.035392,6.800000000000001e-07,1.699e-03,7.203e-10
58,78,64,3,200,1e-12,0.049838600000000004,0.06683460000000001,0.0549374,6.800000000000001e-07,1.689e-03,7.236e-10
27,83,90,3,200,1e-12,0.0234948,0.07108360000000001,0.07703220000000001,6.800000000000001e-07,1.654e-03,7.306e-10
139,29,32,3,200,1e-12,0.11867240000000001,0.0251944,0.027743800000000002,6.800000000000001e-07,1.803e-03,7.344e-10
85,22,93,3,200,1e-12,0.0727832,0.0192458,0.07958160000000002,6.800000000000001e-07,1.685e-03,7.236e-10
139,38,23,3,200,1e-12,0.11867240000000001,0.0328426,0.020095599999999998,6.800000000000001e-07,1.816e-03,7.324e-10
75,54,71,3,200,1e-12,0.0642852,0.0464394,0.060885999999999996,6.800000000000001e-07,1.726e-03,7.204e-10
36,51,113,3,200,1e-12,0.031142999999999997,0.04389,0.0965776,6.800000000000001e-07,1.590e-03,7.316e-10
75,18,107,3,200,1e-12,0.0642852,0.015846600000000002,0.09147880000000001,6.800000000000001e-07,1.623e-03,7.283e-10
53,133,14,3,200,1e-12,0.0455896,0.1135736,0.0124474,6.800000000000001e-07,1.662e-03,7.272e-10
112,35,53,3,200,1e-12,0.0957278,0.0302932,0.0455896,6.800000000000001e-07,1.785e-03,7.254e-10
89,7,104,3,200,1e-12,0.0761824,0.006498799999999999,0.0889294,6.800000000000001e-07,1.610e-03,7.291e-10
155,33,12,3,200,1e-12,0.1322692,0.0285936,0.0107478,6.800000000000001e-07,1.819e-03,7.392e-10
74,13,113,3,200,1e-12,0.0634354,0.0115976,0.0965776,6.800000000000001e-07,1.583e-03,7.283e-10
34,37,129,3,200,1e-12,0.029443399999999998,0.0319928,0.1101744,6.800000000000001e-07,1.560e-03,7.354e-10
51,128,21,3,200,1e-12,0.04389,0.10932460000000001,0.018396,6.800000000000001e-07,1.663e-03,7.298e-10
27,139,34,3,200,1e-12,0.0234948,0.11867240000000001,0.029443399999999998,6.800000000000001e-07,1.698e-03,7.429e-10
69,59,72,3,200,1e-12,0.0591864,0.0506884,0.0617358,6.800000000000001e-07,1.712e-03,7.226e-10
108,60,32,3,200,1e-12,0.09232860000000001,0.0515382,0.027743800000000002,6.800000000000001e-07,1.795e-03,7.208e-10
80,46,74,3,200,1e-12,0.06853420000000002,0.039640999999999996,0.0634354,6.800000000000001e-07,1.732e-03,7.228e-10
57,118,25,3,200,1e-12,0.0489888,0.1008266,0.021795199999999997,6.800000000000001e-07,1.677e-03,7.269e-10
2,157,41,3,200,1e-12,0.0022498,0.13396880000000003,0.035392,6.800000000000001e-07,1.820e-03,7.714e-10
92,53,55,3,200,1e-12,0.0787318,0.0455896,0.0472892,6.800000000000001e-07,1.766e-03,7.225e-10
135,30,35,3,200,1e-12,0.1152732,0.0260442,0.0302932,6.800000000000001e-07,1.801e-03,7.332e-10
103,66,31,3,200,1e-12,0.08807960000000001,0.056637,0.026893999999999998,6.800000000000001e-07,1.786e-03,7.220e-10
124,55,21,3,200,1e-12,0.10592540000000002,0.0472892,0.018396,6.800000000000001e-07,1.812e-03,7.250e-10
51,145,4,3,200,1e-12,0.04389,0.12377120000000001,0.0039494,6.800000000000001e-07,1.652e-03,7.321e-10
172,19,9,3,200,1e-12,0.1467158,0.0166964,0.0081984,6.800000000000001e-07,1.795e-03,7.448e-10
157,9,34,3,200,1e-12,0.13396880000000003,0.0081984,0.029443399999999998,6.800000000000001e-07,1.748e-03,7.396e-10
75,115,10,3,200,1e-12,0.0642852,0.09827720000000001,0.0090482,6.800000000000001e-07,1.708e-03,7.258e-10
134,53,13,3,200,1e-12,0.11442340000000001,0.0455896,0.0115976,6.800000000000001e-07,1.819e-03,7.312e-10
94,92,14,3,200,1e-12,0.08043140000000001,0.0787318,0.0124474,6.800000000000001e-07,1.758e-03,7.244e-10
25,27,148,3,200,1e-12,0.021795199999999997,0.0234948,0.1263206,6.800000000000001e-07,1.562e-03,7.499e-10
60,60,80,3,200,1e-12,0.0515382,0.0515382,0.06853420000000002,6.800000000000001e-07,1.683e-03,7.220e-10
145,50,5,3,200,1e-12,0.12377120000000001,0.0430402,0.0047992,6.800000000000001e-07,1.826e-03,7.357e-10
129,63,8,3,200,1e-12,0.1101744,0.0540876,0.007348599999999999,6.800000000000001e-07,1.814e-03,7.265e-10
18,111,71,3,200,1e-12,0.015846600000000002,0.094878,0.060885999999999996,6.800000000000001e-07,1.714e-03,7.449e-10
191,3,6,3,200,1e-12,0.162862,0.0030995999999999997,0.0056489999999999995,6.800000000000001e-07,1.744e-03,7.533e-10
30,4,166,3,200,1e-12,0.0260442,0.0039494,0.14161700000000002,6.800000000000001e-07,1.562e-03,7.640e-10
40,146,14,3,200,1e-12,0.0345422,0.12462100000000001,0.0124474,6.800000000000001e-07,1.660e-03,7.357e-10
18,19,163,3,200,1e-12,0.015846600000000002,0.0166964,0.1390676,6.800000000000001e-07,1.576e-03,7.644e-10
109,37,54,3,200,1e-12,0.09317840000000001,0.0319928,0.0464394,6.800000000000001e-07,1.783e-03,7.238e-10
59,1,140,3,200,1e-12,0.0506884,0.0014,0.11952220000000001,6.800000000000001e-07,1.556e-03,7.394e-10
54,51,95,3,200,1e-12,0.0464394,0.04389,0.08128120000000001,6.800000000000001e-07,1.645e-03,7.219e-10
7,91,102,3,200,1e-12,0.006498799999999999,0.077882,0.08722980000000001,6.800000000000001e-07,1.718e-03,7.560e-10
33,155,12,3,200,1e-12,0.0285936,0.1322692,0.0107478,6.800000000000001e-07,1.667e-03,7.432e-10
145,35,20,3,200,1e-12,0.12377120000000001,0.0302932,0.017546199999999998,6.800000000000001e-07,1.816e-03,7.317e-10
93,79,28,3,200,1e-12,0.07958160000000002,0.0676844,0.0243446,6.800000000000001e-07,1.765e-03,7.214e-10
162,10,28,3,200,1e-12,0.1382178,0.0090482,0.0243446,6.800000000000001e-07,1.756e-03,7.406e-10
44,15,141,3,200,1e-12,0.0379414,0.0132972,0.120372,6.800000000000001e-07,1.549e-03,7.374e-10
53,46,101,3,200,1e-12,0.0455896,0.039640999999999996,0.08638000000000001,6.800000000000001e-07,1.628e-03,7.244e-10
92,61,47,3,200,1e-12,0.0787318,0.052388,0.0404908,6.800000000000001e-07,1.768e-03,7.197e-10
62,105,33,3,200,1e-12,0.0532378,0.0897792,0.0285936,6.800000000000001e-07,1.693e-03,7.235e-10
81,51,68,3,200,1e-12,0.069384,0.04389,0.058336599999999995,6.800000000000001e-07,1.739e-03,7.223e-10
64,69,67,3,200,1e-12,0.0549374,0.0591864,0.0574868,6.800000000000001e-07,1.702e-03,7.171e-10
133,49,18,3,200,1e-12,0.1135736,0.042190399999999996,0.015846600000000002,6.800000000000001e-07,1.818e-03,7.325e-10
31,12,157,3,200,1e-12,0.026893999999999998,0.0107478,0.13396880000000003,6.800000000000001e-07,1.558e-03,7.518e-10
63,55,82,3,200,1e-12,0.0540876,0.0472892,0.0702338,6.800000000000001e-07,1.688e-03,7.178e-10
55,90,55,3,200,1e-12,0.0472892,0.07703220000000001,0.0472892,6.800000000000001e-07,1.683e-03,7.197e-10
88,29,83,3,200,1e-12,0.0753326,0.0251944,0.07108360000000001,6.800000000000001e-07,1.720e-03,7.240e-10
81,69,50,3,200,1e-12,0.069384,0.0591864,0.0430402,6.800000000000001e-07,1.745e-03,7.206e-10
83,15,102,3,200,1e-12,0.07108360000000001,0.0132972,0.08722980000000001,6.800000000000001e-07,1.639e-03,7.285e-10
126,66,8,3,200,1e-12,0.107625,0.056637,0.007348599999999999,6.800000000000001e-07,1.811e-03,7.287e-10
108,41,51,3,200,1e-12,0.09232860000000001,0.035392,0.04389,6.800000000000001e-07,1.787e-03,7.268e-10
52,73,75,3,200,1e-12,0.044739799999999996,0.0625856,0.0642852,6.800000000000001e-07,1.668e-03,7.223e-10
21,139,40,3,200,1e-12,0.018396,0.11867240000000001,0.0345422,6.800000000000001e-07,1.716e-03,7.429e-10
25,100,75,3,200,1e-12,0.021795199999999997,0.08553020000000001,0.0642852,6.800000000000001e-07,1.681e-03,7.326e-10
39,141,20,3,200,1e-12,0.0336924,0.120372,0.017546199999999998,6.800000000000001e-07,1.665e-03,7.360e-10
33,31,136,3,200,1e-12,0.0285936,0.026893999999999998,0.116123,6.800000000000001e-07,1.558e-03,7.379e-10
87,61,52,3,200,1e-12,0.07448280000000002,0.052388,0.044739799999999996,6.800000000000001e-07,1.756e-03,7.178e-10
126,54,20,3,200,1e-12,0.107625,0.0464394,0.017546199999999998,6.800000000000001e-07,1.814e-03,7.262e-10
52,48,100,3,200,1e-12,0.044739799999999996,0.041340600000000005,0.08553020000000001,6.800000000000001e-07,1.628e-03,7.259e-10
29,34,137,3,200,1e-12,0.0251944,0.029443399999999998,0.11697280000000002,6.800000000000001e-07,1.567e-03,7.406e-10
78,4,118,3,200,1e-12,0.06683460000000001,0.0039494,0.1008266,6.800000000000001e-07,1.583e-03,7.312e-10
9,185,6,3,200,1e-12,0.0081984,0.15776320000000002,0.0056489999999999995,6.800000000000001e-07,1.714e-03,7.776e-10
16,83,101,3,200,1e-12,0.014147,0.07108360000000001,0.08638000000000001,6.800000000000001e-07,1.674e-03,7.453e-10
49,39,112,3,200,1e-12,0.042190399999999996,0.0336924,0.0957278,6.800000000000001e-07,1.580e-03,7.260e-10
82,64,54,3,200,1e-12,0.0702338,0.0549374,0.0464394,6.800000000000001e-07,1.747e-03,7.178e-10
26,94,80,3,200,1e-12,0.022645,0.08043140000000001,0.06853420000000002,6.800000000000001e-07,1.671e-03,7.342e-10
83,116,1,3,200,1e-12,0.07108360000000001,0.099127,0.0014,6.800000000000001e-07,1.718e-03,7.207e-10
6,132,62,3,200,1e-12,0.0056489999999999995,0.11272380000000001,0.0532378,6.800000000000001e-07,1.786e-03,7.600e-10
16,170,14,3,200,1e-12,0.014147,0.1450162,0.0124474,6.800000000000001e-07,1.716e-03,7.617e-10
76,62,62,3,200,1e-12,0.06513500000000001,0.0532378,0.0532378,6.800000000000001e-07,1.733e-03,7.200e-10
37,17,146,3,200,1e-12,0.0319928,0.014996800000000001,0.12462100000000001,6.800000000000001e-07,1.550e-03,7.397e-10
82,31,87,3,200,1e-12,0.0702338,0.026893999999999998,0.07448280000000002,6.800000000000001e-07,1.708e-03,7.223e-10
43,32,125,3,200,1e-12,0.0370916,0.027743800000000002,0.10677520000000001,6.800000000000001e-07,1.559e-03,7.314e-10
48,20,132,3,200,1e-12,0.041340600000000005,0.017546199999999998,0.11272380000000001,6.800000000000001e-07,1.548e-03,7.340e-10
136,27,37,3,200,1e-12,0.116123,0.0234948,0.0319928,6.800000000000001e-07,1.796e-03,7.295e-10
138,56,6,3,200,1e-12,0.11782260000000001,0.048138999999999994,0.0056489999999999995,6.800000000000001e-07,1.822e-03,7.317e-10
90,37,73,3,200,1e-12,0.07703220000000001,0.0319928,0.0625856,6.800000000000001e-07,1.745e-03,7.238e-10
166,14,20,3,200,1e-12,0.14161700000000002,0.0124474,0.017546199999999998,6.800000000000001e-07,1.775e-03,7.426e-10
124,19,57,3,200,1e-12,0.10592540000000002,0.0166964,0.0489888,6.800000000000001e-07,1.760e-03,7.301e-10
139,27,34,3,200,1e-12,0.11867240000000001,0.0234948,0.029443399999999998,6.800000000000001e-07,1.799e-03,7.349e-10
45,31,124,3,200,1e-12,0.0387912,0.026893999999999998,0.10592540000000002,6.800000000000001e-07,1.564e-03,7.325e-10
43,117,40,3,200,1e-12,0.0370916,0.09997680000000002,0.0345422,6.800000000000001e-07,1.662e-03,7.255e-10
108,63,29,3,200,1e-12,0.09232860000000001,0.0540876,0.0251944,6.800000000000001e-07,1.794e-03,7.232e-10
15,137,48,3,200,1e-12,0.0132972,0.11697280000000002,0.041340600000000005,6.800000000000001e-07,1.744e-03,7.525e-10
110,55,35,3,200,1e-12,0.09402820000000002,0.0472892,0.0302932,6.800000000000001e-07,1.797e-03,7.270e-10
101,40,59,3,200,1e-12,0.08638000000000001,0.0345422,0.0506884,6.800000000000001e-07,1.773e-03,7.255e-10
63,10,127,3,200,1e-12,0.0540876,0.0090482,0.10847480000000001,6.800000000000001e-07,1.557e-03,7.309e-10
23,34,143,3,200,1e-12,0.020095599999999998,0.029443399999999998,0.1220716,6.800000000000001e-07,1.569e-03,7.479e-10
178,3,19,3,200,1e-12,0.15181460000000002,0.0030995999999999997,0.0166964,6.800000000000001e-07,1.750e-03,7.487e-10
108,22,70,3,200,1e-12,0.09232860000000001,0.0192458,0.060036200000000005,6.800000000000001e-07,1.746e-03,7.281e-10
112,33,55,3,200,1e-12,0.0957278,0.0285936,0.0472892,6.800000000000001e-07,1.782e-03,7.238e-10
3,25,172,3,200,1e-12,0.0030995999999999997,0.021795199999999997,0.1467158,6.800000000000001e-07,1.638e-03,7.863e-10
142,2,56,3,200,1e-12,0.1212218,0.0022498,0.048138999999999994,6.800000000000001e-07,1.710e-03,7.385e-10
110,11,79,3,200,1e-12,0.09402820000000002,0.009898,0.0676844,6.800000000000001e-07,1.696e-03,7.292e-10
195,4,1,3,200,1e-12,0.1662612,0.0039494,0.0014,6.800000000000001e-07,1.745e-03,7.554e-10
109,65,26,3,200,1e-12,0.09317840000000001,0.0557872,0.022645,6.800000000000001e-07,1.795e-03,7.269e-10
71,99,30,3,200,1e-12,0.060885999999999996,0.0846804,0.0260442,6.800000000000001e-07,1.714e-03,7.239e-10
76,32,92,3,200,1e-12,0.06513500000000001,0.027743800000000002,0.0787318,6.800000000000001e-07,1.691e-03,7.211e-10
53,95,52,3,200,1e-12,0.0455896,0.08128120000000001,0.044739799999999996,6.800000000000001e-07,1.678e-03,7.232e-10
114,42,44,3,200,1e-12,0.09742740000000001,0.0362418,0.0379414,6.800000000000001e-07,1.796e-03,7.272e-10
109,6,85,3,200,1e-12,0.09317840000000001,0.0056489999999999995,0.0727832,6.800000000000001e-07,1.662e-03,7.275e-10
57,112,31,3,200,1e-12,0.0489888,0.0957278,0.026893999999999998,6.800000000000001e-07,1.681e-03,7.248e-10
82,9,109,3,200,1e-12,0.0702338,0.0081984,0.09317840000000001,6.800000000000001e-07,1.598e-03,7.305e-10
3,14,183,3,200,1e-12,0.0030995999999999997,0.0124474,0.15606360000000002,6.800000000000001e-07,1.662e-03,8.029e-10
53,136,11,3,200,1e-12,0.0455896,0.116123,0.009898,6.800000000000001e-07,1.660e-03,7.252e-10
11,92,97,3,200,1e-12,0.009898,0.0787318,0.08298080000000001,6.800000000000001e-07,1.705e-03,7.516e-10
15,170,15,3,200,1e-12,0.0132972,0.1450162,0.0132972,6.800000000000001e-07,1.722e-03,7.627e-10
36,12,152,3,200,1e-12,0.031142999999999997,0.0107478,0.1297198,6.800000000000001e-07,1.551e-03,7.489e-10
16,100,84,3,200,1e-12,0.014147,0.08553020000000001,0.07193340000000001,6.800000000000001e-07,1.704e-03,7.455e-10
17,74,109,3,200,1e-12,0.014996800000000001,0.0634354,0.09317840000000001,6.800000000000001e-07,1.653e-03,7.401e-10
124,53,23,3,200,1e-12,0.10592540000000002,0.0455896,0.020095599999999998,6.800000000000001e-07,1.812e-03,7.248e-10
51,143,6,3,200,1e-12,0.04389,0.1220716,0.0056489999999999995,6.800000000000001e-07,1.653e-03,7.293e-10
29,69,102,3,200,1e-12,0.0251944,0.0591864,0.08722980000000001,6.800000000000001e-07,1.628e-03,7.308e-10
58,41,101,3,200,1e-12,0.049838600000000004,0.035392,0.08638000000000001,6.800000000000001e-07,1.639e-03,7.200e-10
150,47,3,3,200,1e-12,0.1280202,0.0404908,0.0030995999999999997,6.800000000000001e-07,1.828e-03,7.333e-10
172,17,11,3,200,1e-12,0.1467158,0.014996800000000001,0.009898,6.800000000000001e-07,1.789e-03,7.436e-10
13,47,140,3,200,1e-12,0.0115976,0.0404908,0.11952220000000001,6.800000000000001e-07,1.606e-03,7.508e-10
95,18,87,3,200,1e-12,0.08128120000000001,0.015846600000000002,0.07448280000000002,6.800000000000001e-07,1.698e-03,7.262e-10
7,104,89,3,200,1e-12,0.006498799999999999,0.0889294,0.0761824,6.800000000000001e-07,1.745e-03,7.572e-10
82,12,106,3,200,1e-12,0.0702338,0.0107478,0.090629,6.800000000000001e-07,1.614e-03,7.268e-10
7,12,181,3,200,1e-12,0.006498799999999999,0.0107478,0.154364,6.800000000000001e-07,1.637e-03,7.934e-10
103,20,77,3,200,1e-12,0.08807960000000001,0.017546199999999998,0.06598480000000001,6.800000000000001e-07,1.727e-03,7.285e-10
117,5,78,3,200,1e-12,0.09997680000000002,0.0047992,0.06683460000000001,6.800000000000001e-07,1.675e-03,7.309e-10
90,50,60,3,200,1e-12,0.07703220000000001,0.0430402,0.0515382,6.800000000000001e-07,1.760e-03,7.227e-10
29,94,77,3,200,1e-12,0.0251944,0.08043140000000001,0.06598480000000001,6.800000000000001e-07,1.661e-03,7.327e-10
58,44,98,3,200,1e-12,0.049838600000000004,0.0379414,0.0838306,6.800000000000001e-07,1.647e-03,7.195e-10
84,53,63,3,200,1e-12,0.07193340000000001,0.0455896,0.0540876,6.800000000000001e-07,1.748e-03,7.230e-10
