Stage1,Stage2,Stage3,Stage4,Stage5,Stage6,Stage7,Stages,Switches,Cap,Slew1,Slew2,Slew3,Slew4,Slew5,Slew6,Slew7,Ileak,MaxI,EndTime
778,1,116,1,1,1,32,7,930,2.1999999999999998e-11,0.6616945999999999,0.0014,0.099127,0.0014,0.0014,0.0014,0.027743800000000002,2.3709999999999998e-05,1.604e-02,2.096e-09
1,1,1,114,1,767,45,7,930,2.1999999999999998e-11,0.0014,0.0014,0.0014,0.09742740000000001,0.0014,0.6523468,0.0387912,2.3709999999999998e-05,1.493e-02,2.249e-09
1,22,1,878,26,1,1,7,930,2.1999999999999998e-11,0.0014,0.0192458,0.0014,0.7466746,0.022645,0.0014,0.0014,2.3709999999999998e-05,1.464e-02,2.285e-09
1,470,438,1,1,18,1,7,930,2.1999999999999998e-11,0.0014,0.3999562,0.37276259999999994,0.0014,0.0014,0.015846600000000002,0.0014,2.3709999999999998e-05,1.733e-02,2.021e-09
1,1,1,205,710,1,11,7,930,2.1999999999999998e-11,0.0014,0.0014,0.0014,0.1747592,0.6039082,0.0014,0.009898,2.3709999999999998e-05,1.513e-02,2.174e-09
182,1,1,1,23,721,1,7,930,2.1999999999999998e-11,0.15521379999999999,0.0014,0.0014,0.0014,0.020095599999999998,0.613256,0.0014,2.3709999999999998e-05,1.424e-02,2.166e-09
775,136,1,1,15,1,1,7,930,2.1999999999999998e-11,0.6591452,0.116123,0.0014,0.0014,0.0132972,0.0014,0.0014,2.3709999999999998e-05,1.592e-02,2.072e-09
663,18,1,245,1,1,1,7,930,2.1999999999999998e-11,0.5639676,0.015846600000000002,0.0014,0.20875120000000003,0.0014,0.0014,0.0014,2.3709999999999998e-05,1.707e-02,2.037e-09
1,1,448,1,24,1,454,7,930,2.1999999999999998e-11,0.0014,0.0014,0.38126059999999995,0.0014,0.0209454,0.0014,0.3863594,2.3709999999999998e-05,1.613e-02,2.097e-09
28,157,1,1,1,1,741,7,930,2.1999999999999998e-11,0.0243446,0.13396880000000003,0.0014,0.0014,0.0014,0.0014,0.6302519999999999,2.3709999999999998e-05,1.409e-02,2.225e-09
29,148,1,749,1,1,1,7,930,2.1999999999999998e-11,0.0251944,0.1263206,0.0014,0.6370504,0.0014,0.0014,0.0014,2.3709999999999998e-05,1.459e-02,2.150e-09
1,32,215,1,1,679,1,7,930,2.1999999999999998e-11,0.0014,0.027743800000000002,0.1832572,0.0014,0.0014,0.5775644,0.0014,2.3709999999999998e-05,1.467e-02,2.158e-09
1,38,566,1,322,1,1,7,930,2.1999999999999998e-11,0.0014,0.0328426,0.481537,0.0014,0.2741858,0.0014,0.0014,2.3709999999999998e-05,1.713e-02,2.070e-09
1,41,1,1,844,41,1,7,930,2.1999999999999998e-11,0.0014,0.035392,0.0014,0.0014,0.7177814,0.035392,0.0014,2.3709999999999998e-05,1.475e-02,2.269e-09
1,72,1,813,1,41,1,7,930,2.1999999999999998e-11,0.0014,0.0617358,0.0014,0.6914376,0.0014,0.035392,0.0014,2.3709999999999998e-05,1.475e-02,2.218e-09
1,143,1,756,1,27,1,7,930,2.1999999999999998e-11,0.0014,0.1220716,0.0014,0.642999,0.0014,0.0234948,0.0014,2.3709999999999998e-05,1.477e-02,2.162e-09
24,54,1,1,1,1,848,7,930,2.1999999999999998e-11,0.0209454,0.0464394,0.0014,0.0014,0.0014,0.0014,0.7211806000000001,2.3709999999999998e-05,1.414e-02,2.342e-09
1,370,1,28,528,1,1,7,930,2.1999999999999998e-11,0.0014,0.31497619999999993,0.0014,0.0243446,0.4492446,0.0014,0.0014,2.3709999999999998e-05,1.585e-02,2.061e-09
1,111,1,799,1,16,1,7,930,2.1999999999999998e-11,0.0014,0.094878,0.0014,0.6795404,0.0014,0.014147,0.0014,2.3709999999999998e-05,1.460e-02,2.201e-09
1,39,1,200,1,687,1,7,930,2.1999999999999998e-11,0.0014,0.0336924,0.0014,0.1705102,0.0014,0.5843628,0.0014,2.3709999999999998e-05,1.475e-02,2.176e-09
1,1,1,282,633,11,1,7,930,2.1999999999999998e-11,0.0014,0.0014,0.0014,0.2401938,0.5384736,0.009898,0.0014,2.3709999999999998e-05,1.569e-02,2.134e-09
387,1,22,517,1,1,1,7,930,2.1999999999999998e-11,0.3294228,0.0014,0.0192458,0.4398968,0.0014,0.0014,0.0014,2.3709999999999998e-05,1.599e-02,2.021e-09
1,402,1,28,1,496,1,7,930,2.1999999999999998e-11,0.0014,0.34216979999999997,0.0014,0.0243446,0.0014,0.422051,0.0014,2.3709999999999998e-05,1.576e-02,2.067e-09
1,295,1,591,1,1,40,7,930,2.1999999999999998e-11,0.0014,0.2512412,0.0014,0.502782,0.0014,0.0014,0.0345422,2.3709999999999998e-05,1.599e-02,2.047e-09
1,544,1,1,344,1,38,7,930,2.1999999999999998e-11,0.0014,0.46284139999999996,0.0014,0.0014,0.2928814,0.0014,0.0328426,2.3709999999999998e-05,1.745e-02,2.037e-09
1,696,187,43,1,1,1,7,930,2.1999999999999998e-11,0.0014,0.592011,0.15946280000000002,0.0370916,0.0014,0.0014,0.0014,2.3709999999999998e-05,1.677e-02,2.072e-09
329,567,1,30,1,1,1,7,930,2.1999999999999998e-11,0.28013439999999995,0.4823868,0.0014,0.0260442,0.0014,0.0014,0.0014,2.3709999999999998e-05,1.640e-02,1.987e-09
1,1,1,42,368,516,1,7,930,2.1999999999999998e-11,0.0014,0.0014,0.0014,0.0362418,0.31327659999999996,0.43904699999999997,0.0014,2.3709999999999998e-05,1.646e-02,2.121e-09
1,608,1,1,308,10,1,7,930,2.1999999999999998e-11,0.0014,0.5172286,0.0014,0.0014,0.2622886,0.0090482,0.0014,2.3709999999999998e-05,1.718e-02,2.070e-09
1,1,55,1,1,827,44,7,930,2.1999999999999998e-11,0.0014,0.0014,0.0472892,0.0014,0.0014,0.7033348,0.0379414,2.3709999999999998e-05,1.479e-02,2.290e-09
194,1,14,718,1,1,1,7,930,2.1999999999999998e-11,0.16541140000000001,0.0014,0.0124474,0.6107066,0.0014,0.0014,0.0014,2.3709999999999998e-05,1.465e-02,2.115e-09
525,399,1,1,2,1,1,7,930,2.1999999999999998e-11,0.4466952,0.3396204,0.0014,0.0014,0.0022498,0.0014,0.0014,2.3709999999999998e-05,1.737e-02,1.988e-09
1,891,22,1,1,1,13,7,930,2.1999999999999998e-11,0.0014,0.757722,0.0192458,0.0014,0.0014,0.0014,0.0115976,2.3709999999999998e-05,1.479e-02,2.208e-09
1,127,26,1,1,773,1,7,930,2.1999999999999998e-11,0.0014,0.10847480000000001,0.022645,0.0014,0.0014,0.6574456000000001,0.0014,2.3709999999999998e-05,1.421e-02,2.231e-09
650,1,1,244,1,32,1,7,930,2.1999999999999998e-11,0.5529202000000001,0.0014,0.0014,0.2079014,0.0014,0.027743800000000002,0.0014,2.3709999999999998e-05,1.733e-02,2.037e-09
174,718,1,1,34,1,1,7,930,2.1999999999999998e-11,0.1484154,0.6107066,0.0014,0.0014,0.029443399999999998,0.0014,0.0014,2.3709999999999998e-05,1.527e-02,2.058e-09
1,1,1,1,4,509,413,7,930,2.1999999999999998e-11,0.0014,0.0014,0.0014,0.0014,0.0039494,0.4330984,0.3515176,2.3709999999999998e-05,1.727e-02,2.186e-09
1,191,1,726,1,1,9,7,930,2.1999999999999998e-11,0.0014,0.162862,0.0014,0.617505,0.0014,0.0014,0.0081984,2.3709999999999998e-05,1.490e-02,2.129e-09
823,24,79,1,1,1,1,7,930,2.1999999999999998e-11,0.6999356,0.0209454,0.0676844,0.0014,0.0014,0.0014,0.0014,2.3709999999999998e-05,1.543e-02,2.111e-09
1,387,1,1,1,30,509,7,930,2.1999999999999998e-11,0.0014,0.3294228,0.0014,0.0014,0.0014,0.0260442,0.4330984,2.3709999999999998e-05,1.544e-02,2.087e-09
160,1,1,1,1,42,724,7,930,2.1999999999999998e-11,0.1365182,0.0014,0.0014,0.0014,0.0014,0.0362418,0.6158054,2.3709999999999998e-05,1.409e-02,2.205e-09
1,9,1,365,1,1,552,7,930,2.1999999999999998e-11,0.0014,0.0081984,0.0014,0.3107272,0.0014,0.0014,0.4696398,2.3709999999999998e-05,1.574e-02,2.147e-09
1,41,828,1,1,1,57,7,930,2.1999999999999998e-11,0.0014,0.035392,0.7041845999999999,0.0014,0.0014,0.0014,0.0489888,2.3709999999999998e-05,1.512e-02,2.202e-09
1,1,434,1,1,489,3,7,930,2.1999999999999998e-11,0.0014,0.0014,0.36936339999999995,0.0014,0.0014,0.4161024,0.0030995999999999997,2.3709999999999998e-05,1.631e-02,2.102e-09
85,1,1,1,808,1,33,7,930,2.1999999999999998e-11,0.0727832,0.0014,0.0014,0.0014,0.6871885999999999,0.0014,0.0285936,2.3709999999999998e-05,1.468e-02,2.235e-09
1,64,1,836,1,26,1,7,930,2.1999999999999998e-11,0.0014,0.0549374,0.0014,0.7109829999999999,0.0014,0.022645,0.0014,2.3709999999999998e-05,1.474e-02,2.237e-09
671,31,1,1,1,1,224,7,930,2.1999999999999998e-11,0.570766,0.026893999999999998,0.0014,0.0014,0.0014,0.0014,0.19090540000000003,2.3709999999999998e-05,1.673e-02,2.065e-09
1,1,395,491,1,40,1,7,930,2.1999999999999998e-11,0.0014,0.0014,0.33622119999999994,0.41780199999999995,0.0014,0.0345422,0.0014,2.3709999999999998e-05,1.710e-02,2.056e-09
678,201,1,1,47,1,1,7,930,2.1999999999999998e-11,0.5767146000000001,0.17136,0.0014,0.0014,0.0404908,0.0014,0.0014,2.3709999999999998e-05,1.709e-02,2.028e-09
4,1,228,1,694,1,1,7,930,2.1999999999999998e-11,0.0039494,0.0014,0.1943046,0.0014,0.5903113999999999,0.0014,0.0014,2.3709999999999998e-05,1.495e-02,2.151e-09
1,40,1,847,1,39,1,7,930,2.1999999999999998e-11,0.0014,0.0345422,0.0014,0.7203307999999999,0.0014,0.0336924,0.0014,2.3709999999999998e-05,1.485e-02,2.251e-09
535,378,1,1,1,13,1,7,930,2.1999999999999998e-11,0.4551932,0.32177459999999997,0.0014,0.0014,0.0014,0.0115976,0.0014,2.3709999999999998e-05,1.753e-02,1.987e-09
179,1,21,1,1,1,726,7,930,2.1999999999999998e-11,0.1526644,0.0014,0.018396,0.0014,0.0014,0.0014,0.617505,2.3709999999999998e-05,1.407e-02,2.203e-09
38,298,1,590,1,1,1,7,930,2.1999999999999998e-11,0.0328426,0.25379060000000003,0.0014,0.5019321999999999,0.0014,0.0014,0.0014,2.3709999999999998e-05,1.554e-02,2.051e-09
9,1,40,1,877,1,1,7,930,2.1999999999999998e-11,0.0081984,0.0014,0.0345422,0.0014,0.7458248,0.0014,0.0014,2.3709999999999998e-05,1.448e-02,2.318e-09
1,1,705,1,1,13,208,7,930,2.1999999999999998e-11,0.0014,0.0014,0.5996592,0.0014,0.0014,0.0115976,0.1773086,2.3709999999999998e-05,1.680e-02,2.147e-09
15,1,661,1,1,250,1,7,930,2.1999999999999998e-11,0.0132972,0.0014,0.562268,0.0014,0.0014,0.2130002,0.0014,2.3709999999999998e-05,1.697e-02,2.118e-09
1,1,1,810,33,1,83,7,930,2.1999999999999998e-11,0.0014,0.0014,0.0014,0.6888882,0.0285936,0.0014,0.07108360000000001,2.3709999999999998e-05,1.558e-02,2.233e-09
1,1,1,276,615,35,1,7,930,2.1999999999999998e-11,0.0014,0.0014,0.0014,0.235095,0.5231772,0.0302932,0.0014,2.3709999999999998e-05,1.586e-02,2.112e-09
1,860,1,51,1,15,1,7,930,2.1999999999999998e-11,0.0014,0.7313782,0.0014,0.04389,0.0014,0.0132972,0.0014,2.3709999999999998e-05,1.511e-02,2.193e-09
542,38,1,1,1,346,1,7,930,2.1999999999999998e-11,0.4611418,0.0328426,0.0014,0.0014,0.0014,0.294581,0.0014,2.3709999999999998e-05,1.658e-02,2.025e-09
1,1,6,62,1,858,1,7,930,2.1999999999999998e-11,0.0014,0.0014,0.0056489999999999995,0.0532378,0.0014,0.7296786,0.0014,2.3709999999999998e-05,1.450e-02,2.331e-09
1,702,1,30,194,1,1,7,930,2.1999999999999998e-11,0.0014,0.5971097999999999,0.0014,0.0260442,0.16541140000000001,0.0014,0.0014,2.3709999999999998e-05,1.686e-02,2.092e-09
1,111,1,13,1,802,1,7,930,2.1999999999999998e-11,0.0014,0.094878,0.0014,0.0115976,0.0014,0.6820898,0.0014,2.3709999999999998e-05,1.435e-02,2.259e-09
1,222,675,1,29,1,1,7,930,2.1999999999999998e-11,0.0014,0.1892058,0.5741652,0.0014,0.0251944,0.0014,0.0014,2.3709999999999998e-05,1.549e-02,2.066e-09
36,1,1,772,118,1,1,7,930,2.1999999999999998e-11,0.031142999999999997,0.0014,0.0014,0.6565958,0.1008266,0.0014,0.0014,2.3709999999999998e-05,1.554e-02,2.190e-09
1,668,1,1,3,255,1,7,930,2.1999999999999998e-11,0.0014,0.5682166,0.0014,0.0014,0.0030995999999999997,0.2172492,0.0014,2.3709999999999998e-05,1.692e-02,2.098e-09
293,615,18,1,1,1,1,7,930,2.1999999999999998e-11,0.24954160000000003,0.5231772,0.015846600000000002,0.0014,0.0014,0.0014,0.0014,2.3709999999999998e-05,1.589e-02,2.014e-09
8,155,1,763,1,1,1,7,930,2.1999999999999998e-11,0.007348599999999999,0.1322692,0.0014,0.6489476,0.0014,0.0014,0.0014,2.3709999999999998e-05,1.456e-02,2.163e-09
19,1,1,1,1,456,451,7,930,2.1999999999999998e-11,0.0166964,0.0014,0.0014,0.0014,0.0014,0.388059,0.38381,2.3709999999999998e-05,1.694e-02,2.170e-09
395,498,1,1,33,1,1,7,930,2.1999999999999998e-11,0.33622119999999994,0.4237506,0.0014,0.0014,0.0285936,0.0014,0.0014,2.3709999999999998e-05,1.705e-02,1.982e-09
852,34,1,1,1,40,1,7,930,2.1999999999999998e-11,0.7245798,0.029443399999999998,0.0014,0.0014,0.0014,0.0345422,0.0014,2.3709999999999998e-05,1.522e-02,2.148e-09
1,816,1,1,64,46,1,7,930,2.1999999999999998e-11,0.0014,0.693987,0.0014,0.0014,0.0549374,0.039640999999999996,0.0014,2.3709999999999998e-05,1.562e-02,2.156e-09
5,556,365,1,1,1,1,7,930,2.1999999999999998e-11,0.0047992,0.473039,0.3107272,0.0014,0.0014,0.0014,0.0014,2.3709999999999998e-05,1.740e-02,2.033e-09
1,94,809,1,1,1,23,7,930,2.1999999999999998e-11,0.0014,0.08043140000000001,0.6880384,0.0014,0.0014,0.0014,0.020095599999999998,2.3709999999999998e-05,1.485e-02,2.166e-09
1,588,1,1,1,35,303,7,930,2.1999999999999998e-11,0.0014,0.5002326,0.0014,0.0014,0.0014,0.0302932,0.2580396,2.3709999999999998e-05,1.691e-02,2.063e-09
16,194,716,1,1,1,1,7,930,2.1999999999999998e-11,0.014147,0.16541140000000001,0.609007,0.0014,0.0014,0.0014,0.0014,2.3709999999999998e-05,1.496e-02,2.096e-09
1,1,40,1,1,701,185,7,930,2.1999999999999998e-11,0.0014,0.0014,0.0345422,0.0014,0.0014,0.59626,0.15776320000000002,2.3709999999999998e-05,1.627e-02,2.218e-09
1,263,1,17,646,1,1,7,930,2.1999999999999998e-11,0.0014,0.2240476,0.0014,0.014996800000000001,0.5495209999999999,0.0014,0.0014,2.3709999999999998e-05,1.501e-02,2.108e-09
1,484,1,1,1,426,16,7,930,2.1999999999999998e-11,0.0014,0.4118534,0.0014,0.0014,0.0014,0.362565,0.014147,2.3709999999999998e-05,1.643e-02,2.061e-09
1,703,1,1,1,36,187,7,930,2.1999999999999998e-11,0.0014,0.5979596,0.0014,0.0014,0.0014,0.031142999999999997,0.15946280000000002,2.3709999999999998e-05,1.685e-02,2.095e-09
110,1,796,1,1,20,1,7,930,2.1999999999999998e-11,0.09402820000000002,0.0014,0.676991,0.0014,0.0014,0.017546199999999998,0.0014,2.3709999999999998e-05,1.474e-02,2.160e-09
1,1,779,39,108,1,1,7,930,2.1999999999999998e-11,0.0014,0.0014,0.6625444,0.0336924,0.09232860000000001,0.0014,0.0014,2.3709999999999998e-05,1.588e-02,2.165e-09
1,597,1,1,1,40,289,7,930,2.1999999999999998e-11,0.0014,0.5078808,0.0014,0.0014,0.0014,0.0345422,0.2461424,2.3709999999999998e-05,1.690e-02,2.079e-09
1,376,1,536,14,1,1,7,930,2.1999999999999998e-11,0.0014,0.320075,0.0014,0.456043,0.0124474,0.0014,0.0014,2.3709999999999998e-05,1.625e-02,2.048e-09
275,1,43,1,608,1,1,7,930,2.1999999999999998e-11,0.23424520000000001,0.0014,0.0370916,0.0014,0.5172286,0.0014,0.0014,2.3709999999999998e-05,1.491e-02,2.068e-09
1,12,1,1,1,663,251,7,930,2.1999999999999998e-11,0.0014,0.0107478,0.0014,0.0014,0.0014,0.5639676,0.21385,2.3709999999999998e-05,1.692e-02,2.218e-09
1,1,42,1,190,694,1,7,930,2.1999999999999998e-11,0.0014,0.0014,0.0362418,0.0014,0.16201220000000002,0.5903113999999999,0.0014,2.3709999999999998e-05,1.486e-02,2.196e-09
1,2,1,1,205,1,719,7,930,2.1999999999999998e-11,0.0014,0.0022498,0.0014,0.0014,0.1747592,0.0014,0.6115564,2.3709999999999998e-05,1.484e-02,2.240e-09
1,290,1,1,1,37,599,7,930,2.1999999999999998e-11,0.0014,0.2469922,0.0014,0.0014,0.0014,0.0319928,0.5095804,2.3709999999999998e-05,1.477e-02,2.125e-09
220,1,661,1,45,1,1,7,930,2.1999999999999998e-11,0.1875062,0.0014,0.562268,0.0014,0.0387912,0.0014,0.0014,2.3709999999999998e-05,1.548e-02,2.054e-09
1,884,1,1,1,34,8,7,930,2.1999999999999998e-11,0.0014,0.7517733999999999,0.0014,0.0014,0.0014,0.029443399999999998,0.007348599999999999,2.3709999999999998e-05,1.489e-02,2.204e-09
1,1,29,1,93,804,1,7,930,2.1999999999999998e-11,0.0014,0.0014,0.0251944,0.0014,0.07958160000000002,0.6837894,0.0014,2.3709999999999998e-05,1.451e-02,2.267e-09
1,704,34,1,1,188,1,7,930,2.1999999999999998e-11,0.0014,0.5988094,0.029443399999999998,0.0014,0.0014,0.1603126,0.0014,2.3709999999999998e-05,1.680e-02,2.099e-09
430,1,1,1,25,1,471,7,930,2.1999999999999998e-11,0.3659642,0.0014,0.0014,0.0014,0.021795199999999997,0.0014,0.400806,2.3709999999999998e-05,1.539e-02,2.060e-09
1,1,1,36,1,435,455,7,930,2.1999999999999998e-11,0.0014,0.0014,0.0014,0.031142999999999997,0.0014,0.37021319999999996,0.3872092,2.3709999999999998e-05,1.693e-02,2.158e-09
1,1,42,1,275,1,609,7,930,2.1999999999999998e-11,0.0014,0.0014,0.0362418,0.0014,0.23424520000000001,0.0014,0.5180784,2.3709999999999998e-05,1.530e-02,2.172e-09
5,1,889,1,32,1,1,7,930,2.1999999999999998e-11,0.0047992,0.0014,0.7560224,0.0014,0.027743800000000002,0.0014,0.0014,2.3709999999999998e-05,1.474e-02,2.244e-09
4,1,475,1,447,1,1,7,930,2.1999999999999998e-11,0.0039494,0.0014,0.4042052,0.0014,0.3804108,0.0014,0.0014,2.3709999999999998e-05,1.689e-02,2.075e-09
1,578,22,326,1,1,1,7,930,2.1999999999999998e-11,0.0014,0.4917346,0.0192458,0.27758499999999997,0.0014,0.0014,0.0014,2.3709999999999998e-05,1.736e-02,2.040e-09
362,526,1,38,1,1,1,7,930,2.1999999999999998e-11,0.3081778,0.44754499999999997,0.0014,0.0328426,0.0014,0.0014,0.0014,2.3709999999999998e-05,1.681e-02,1.967e-09
1,3,1,866,1,1,57,7,930,2.1999999999999998e-11,0.0014,0.0030995999999999997,0.0014,0.7364769999999999,0.0014,0.0014,0.0489888,2.3709999999999998e-05,1.494e-02,2.271e-09
390,510,1,1,1,1,26,7,930,2.1999999999999998e-11,0.3319722,0.4339482,0.0014,0.0014,0.0014,0.0014,0.022645,2.3709999999999998e-05,1.692e-02,1.984e-09
11,738,1,1,1,177,1,7,930,2.1999999999999998e-11,0.009898,0.6277026,0.0014,0.0014,0.0014,0.1509648,0.0014,2.3709999999999998e-05,1.648e-02,2.106e-09
46,1,1,1,131,749,1,7,930,2.1999999999999998e-11,0.039640999999999996,0.0014,0.0014,0.0014,0.11187400000000002,0.6370504,0.0014,2.3709999999999998e-05,1.452e-02,2.228e-09
1,1,34,884,8,1,1,7,930,2.1999999999999998e-11,0.0014,0.0014,0.029443399999999998,0.7517733999999999,0.007348599999999999,0.0014,0.0014,2.3709999999999998e-05,1.461e-02,2.290e-09
26,1,1,38,862,1,1,7,930,2.1999999999999998e-11,0.022645,0.0014,0.0014,0.0328426,0.7330778,0.0014,0.0014,2.3709999999999998e-05,1.449e-02,2.300e-09
29,1,88,1,1,1,809,7,930,2.1999999999999998e-11,0.0251944,0.0014,0.0753326,0.0014,0.0014,0.0014,0.6880384,2.3709999999999998e-05,1.422e-02,2.302e-09
31,626,1,1,1,269,1,7,930,2.1999999999999998e-11,0.026893999999999998,0.532525,0.0014,0.0014,0.0014,0.2291464,0.0014,2.3709999999999998e-05,1.692e-02,2.070e-09
45,1,1,1,1,716,165,7,930,2.1999999999999998e-11,0.0387912,0.0014,0.0014,0.0014,0.0014,0.609007,0.1407672,2.3709999999999998e-05,1.602e-02,2.218e-09
1,1,157,1,759,10,1,7,930,2.1999999999999998e-11,0.0014,0.0014,0.13396880000000003,0.0014,0.6455484,0.0090482,0.0014,2.3709999999999998e-05,1.472e-02,2.202e-09
761,1,1,47,1,1,118,7,930,2.1999999999999998e-11,0.6472479999999999,0.0014,0.0014,0.0404908,0.0014,0.0014,0.1008266,2.3709999999999998e-05,1.639e-02,2.096e-09
1,1,182,17,1,1,727,7,930,2.1999999999999998e-11,0.0014,0.0014,0.15521379999999999,0.014996800000000001,0.0014,0.0014,0.6183548,2.3709999999999998e-05,1.436e-02,2.229e-09
228,1,22,1,1,676,1,7,930,2.1999999999999998e-11,0.1943046,0.0014,0.0192458,0.0014,0.0014,0.5750149999999999,0.0014,2.3709999999999998e-05,1.432e-02,2.136e-09
1,1,322,571,1,1,33,7,930,2.1999999999999998e-11,0.0014,0.0014,0.2741858,0.485786,0.0014,0.0014,0.0285936,2.3709999999999998e-05,1.637e-02,2.066e-09
500,1,1,402,24,1,1,7,930,2.1999999999999998e-11,0.4254502,0.0014,0.0014,0.34216979999999997,0.0209454,0.0014,0.0014,2.3709999999999998e-05,1.709e-02,2.010e-09
1,446,1,449,1,1,31,7,930,2.1999999999999998e-11,0.0014,0.379561,0.0014,0.38211039999999996,0.0014,0.0014,0.026893999999999998,2.3709999999999998e-05,1.713e-02,2.033e-09
1,1,332,588,1,6,1,7,930,2.1999999999999998e-11,0.0014,0.0014,0.2826838,0.5002326,0.0014,0.0056489999999999995,0.0014,2.3709999999999998e-05,1.608e-02,2.085e-09
67,845,1,14,1,1,1,7,930,2.1999999999999998e-11,0.0574868,0.7186311999999999,0.0014,0.0124474,0.0014,0.0014,0.0014,2.3709999999999998e-05,1.471e-02,2.165e-09
1,342,1,1,18,1,566,7,930,2.1999999999999998e-11,0.0014,0.29118179999999994,0.0014,0.0014,0.015846600000000002,0.0014,0.481537,2.3709999999999998e-05,1.501e-02,2.114e-09
749,1,21,156,1,1,1,7,930,2.1999999999999998e-11,0.6370504,0.0014,0.018396,0.13311900000000002,0.0014,0.0014,0.0014,2.3709999999999998e-05,1.636e-02,2.081e-09
1,1,1,175,714,37,1,7,930,2.1999999999999998e-11,0.0014,0.0014,0.0014,0.1492652,0.6073074,0.0319928,0.0014,2.3709999999999998e-05,1.522e-02,2.176e-09
41,1,177,1,1,708,1,7,930,2.1999999999999998e-11,0.035392,0.0014,0.1509648,0.0014,0.0014,0.6022086,0.0014,2.3709999999999998e-05,1.438e-02,2.178e-09
201,16,1,1,1,709,1,7,930,2.1999999999999998e-11,0.17136,0.014147,0.0014,0.0014,0.0014,0.6030584,0.0014,2.3709999999999998e-05,1.428e-02,2.157e-09
47,1,654,1,1,225,1,7,930,2.1999999999999998e-11,0.0404908,0.0014,0.5563194,0.0014,0.0014,0.19175520000000001,0.0014,2.3709999999999998e-05,1.681e-02,2.097e-09
1,1,756,169,1,1,1,7,930,2.1999999999999998e-11,0.0014,0.0014,0.642999,0.1441664,0.0014,0.0014,0.0014,2.3709999999999998e-05,1.612e-02,2.147e-09
229,1,22,1,1,675,1,7,930,2.1999999999999998e-11,0.1951544,0.0014,0.0192458,0.0014,0.0014,0.5741652,0.0014,2.3709999999999998e-05,1.433e-02,2.135e-09
186,1,1,1,23,717,1,7,930,2.1999999999999998e-11,0.158613,0.0014,0.0014,0.0014,0.020095599999999998,0.6098568000000001,0.0014,2.3709999999999998e-05,1.427e-02,2.172e-09
1,1,595,1,1,37,294,7,930,2.1999999999999998e-11,0.0014,0.0014,0.5061812,0.0014,0.0014,0.0319928,0.2503914,2.3709999999999998e-05,1.713e-02,2.106e-09
1,1,1,43,1,629,254,7,930,2.1999999999999998e-11,0.0014,0.0014,0.0014,0.0370916,0.0014,0.5350744,0.21639940000000002,2.3709999999999998e-05,1.697e-02,2.186e-09
866,1,34,1,26,1,1,7,930,2.1999999999999998e-11,0.7364769999999999,0.0014,0.029443399999999998,0.0014,0.022645,0.0014,0.0014,2.3709999999999998e-05,1.504e-02,2.162e-09
1,1,479,1,1,32,415,7,930,2.1999999999999998e-11,0.0014,0.0014,0.40760440000000003,0.0014,0.0014,0.027743800000000002,0.3532172,2.3709999999999998e-05,1.652e-02,2.095e-09
1,113,1,16,797,1,1,7,930,2.1999999999999998e-11,0.0014,0.0965776,0.0014,0.014147,0.6778407999999999,0.0014,0.0014,2.3709999999999998e-05,1.446e-02,2.226e-09
77,1,816,1,33,1,1,7,930,2.1999999999999998e-11,0.06598480000000001,0.0014,0.693987,0.0014,0.0285936,0.0014,0.0014,2.3709999999999998e-05,1.482e-02,2.180e-09
19,1,825,1,1,82,1,7,930,2.1999999999999998e-11,0.0166964,0.0014,0.7016351999999999,0.0014,0.0014,0.0702338,0.0014,2.3709999999999998e-05,1.530e-02,2.196e-09
74,1,1,1,38,814,1,7,930,2.1999999999999998e-11,0.0634354,0.0014,0.0014,0.0014,0.0328426,0.6922874,0.0014,2.3709999999999998e-05,1.420e-02,2.265e-09
599,1,1,313,1,1,14,7,930,2.1999999999999998e-11,0.5095804,0.0014,0.0014,0.2665376,0.0014,0.0014,0.0124474,2.3709999999999998e-05,1.730e-02,2.027e-09
42,1,838,1,1,46,1,7,930,2.1999999999999998e-11,0.0362418,0.0014,0.7126825999999999,0.0014,0.0014,0.039640999999999996,0.0014,2.3709999999999998e-05,1.477e-02,2.208e-09
1,10,1,1,870,46,1,7,930,2.1999999999999998e-11,0.0014,0.0090482,0.0014,0.0014,0.7398762,0.039640999999999996,0.0014,2.3709999999999998e-05,1.474e-02,2.318e-09
1,43,1,508,375,1,1,7,930,2.1999999999999998e-11,0.0014,0.0370916,0.0014,0.4322486,0.3192252,0.0014,0.0014,2.3709999999999998e-05,1.720e-02,2.075e-09
1,1,1,799,1,117,10,7,930,2.1999999999999998e-11,0.0014,0.0014,0.0014,0.6795404,0.0014,0.09997680000000002,0.0090482,2.3709999999999998e-05,1.572e-02,2.226e-09
22,1,299,1,605,1,1,7,930,2.1999999999999998e-11,0.0192458,0.0014,0.2546404,0.0014,0.5146791999999999,0.0014,0.0014,2.3709999999999998e-05,1.540e-02,2.096e-09
25,6,1,1,895,1,1,7,930,2.1999999999999998e-11,0.021795199999999997,0.0056489999999999995,0.0014,0.0014,0.7611211999999999,0.0014,0.0014,2.3709999999999998e-05,1.448e-02,2.330e-09
1,36,1,1,16,874,1,7,930,2.1999999999999998e-11,0.0014,0.031142999999999997,0.0014,0.0014,0.014147,0.7432754,0.0014,2.3709999999999998e-05,1.436e-02,2.350e-09
