Stage1,Stage2,Stage3,Stage4,Stage5,Stage6,Stages,Switches,Cap,Slew1,Slew2,Slew3,Slew4,Slew5,Slew6,Ileak,MaxI,EndTime
19,16,34,8,32,31,6,140,6.13e-12,0.0166964,0.014147,0.029443399999999998,0.007348599999999999,0.027743800000000002,0.026893999999999998,6.57e-6,3.854e-03,2.563e-09
14,17,5,27,51,26,6,140,6.13e-12,0.0124474,0.014996800000000001,0.0047992,0.0234948,0.04389,0.022645,6.57e-6,3.855e-03,2.558e-09
9,26,34,50,13,8,6,140,6.13e-12,0.0081984,0.022645,0.029443399999999998,0.0430402,0.0115976,0.007348599999999999,6.57e-6,3.922e-03,2.568e-09
10,4,1,33,33,59,6,140,6.13e-12,0.0090482,0.0039494,0.0014,0.0285936,0.0285936,0.0506884,6.57e-6,3.779e-03,2.571e-09
36,15,11,19,39,20,6,140,6.13e-12,0.031142999999999997,0.0132972,0.009898,0.0166964,0.0336924,0.017546199999999998,6.57e-6,3.859e-03,2.540e-09
10,29,11,4,46,40,6,140,6.13e-12,0.0090482,0.0251944,0.009898,0.0039494,0.039640999999999996,0.0345422,6.57e-6,3.829e-03,2.566e-09
10,22,20,26,50,12,6,140,6.13e-12,0.0090482,0.0192458,0.017546199999999998,0.022645,0.0430402,0.0107478,6.57e-6,3.879e-03,2.570e-09
22,6,4,68,10,30,6,140,6.13e-12,0.0192458,0.0056489999999999995,0.0039494,0.058336599999999995,0.0090482,0.0260442,6.57e-6,3.853e-03,2.573e-09
23,5,6,18,73,15,6,140,6.13e-12,0.020095599999999998,0.0047992,0.0056489999999999995,0.015846600000000002,0.0625856,0.0132972,6.57e-6,3.816e-03,2.574e-09
29,3,31,20,41,16,6,140,6.13e-12,0.0251944,0.0030995999999999997,0.026893999999999998,0.017546199999999998,0.035392,0.014147,6.57e-6,3.882e-03,2.566e-09
32,36,22,12,24,14,6,140,6.13e-12,0.027743800000000002,0.031142999999999997,0.0192458,0.0107478,0.0209454,0.0124474,6.57e-6,3.875e-03,2.549e-09
78,8,2,38,6,8,6,140,6.13e-12,0.06683460000000001,0.007348599999999999,0.0022498,0.0328426,0.0056489999999999995,0.007348599999999999,6.57e-6,3.874e-03,2.553e-09
20,5,45,25,39,6,6,140,6.13e-12,0.017546199999999998,0.0047992,0.0387912,0.021795199999999997,0.0336924,0.0056489999999999995,6.57e-6,3.909e-03,2.562e-09
12,5,3,49,60,11,6,140,6.13e-12,0.0107478,0.0047992,0.0030995999999999997,0.042190399999999996,0.0515382,0.009898,6.57e-6,3.854e-03,2.576e-09
14,15,36,23,13,39,6,140,6.13e-12,0.0124474,0.0132972,0.031142999999999997,0.020095599999999998,0.0115976,0.0336924,6.57e-6,3.839e-03,2.561e-09
52,9,26,3,26,24,6,140,6.13e-12,0.044739799999999996,0.0081984,0.022645,0.0030995999999999997,0.022645,0.0209454,6.57e-6,3.845e-03,2.538e-09
2,77,7,13,29,12,6,140,6.13e-12,0.0022498,0.06598480000000001,0.006498799999999999,0.0115976,0.0251944,0.0107478,6.57e-6,3.897e-03,2.561e-09
