Stage1,Stage2,Stage3,Stages,Switches,Cap,Slew1,Slew2,Slew3,Ileak,MaxI,EndTime
93,16,1,3,110,1e-12,0.07958160000000002,0.014147,0.0014,0.68e-6,1.682e-03,9.522e-10
17,1,92,3,110,1e-12,0.014996800000000001,0.0014,0.0787318,0.68e-6,1.562e-03,9.953e-10
1,17,92,3,110,1e-12,0.0014,0.014996800000000001,0.0787318,0.68e-6,1.600e-03,1.007e-09
92,1,17,3,110,1e-12,0.0787318,0.0014,0.014996800000000001,0.68e-6,1.625e-03,9.466e-10
92,17,1,3,110,1e-12,0.0787318,0.014996800000000001,0.0014,0.68e-6,1.684e-03,9.449e-10
1,92,17,3,110,1e-12,0.0014,0.0787318,0.014996800000000001,0.68e-6,1.687e-03,9.896e-10
17,92,1,3,110,1e-12,0.014996800000000001,0.0787318,0.0014,0.68e-6,1.608e-03,9.679e-10
18,91,1,3,110,1e-12,0.015846600000000002,0.077882,0.0014,0.68e-6,1.608e-03,9.656e-10
18,1,91,3,110,1e-12,0.015846600000000002,0.0014,0.077882,0.68e-6,1.565e-03,9.877e-10
1,91,18,3,110,1e-12,0.0014,0.077882,0.015846600000000002,0.68e-6,1.688e-03,9.845e-10
91,1,18,3,110,1e-12,0.077882,0.0014,0.015846600000000002,0.68e-6,1.624e-03,9.486e-10
1,18,91,3,110,1e-12,0.0014,0.015846600000000002,0.077882,0.68e-6,1.594e-03,1.002e-09
91,18,1,3,110,1e-12,0.077882,0.015846600000000002,0.0014,0.68e-6,1.686e-03,9.517e-10
19,1,90,3,110,1e-12,0.0166964,0.0014,0.07703220000000001,0.68e-6,1.561e-03,9.927e-10
90,1,19,3,110,1e-12,0.07703220000000001,0.0014,0.0166964,0.68e-6,1.621e-03,9.529e-10
90,19,1,3,110,1e-12,0.07703220000000001,0.0166964,0.0014,0.68e-6,1.688e-03,9.513e-10
1,90,19,3,110,1e-12,0.0014,0.07703220000000001,0.0166964,0.68e-6,1.691e-03,9.866e-10
1,19,90,3,110,1e-12,0.0014,0.0166964,0.07703220000000001,0.68e-6,1.605e-03,1.002e-09
19,90,1,3,110,1e-12,0.0166964,0.07703220000000001,0.0014,0.68e-6,1.608e-03,9.662e-10
89,20,1,3,110,1e-12,0.0761824,0.017546199999999998,0.0014,0.68e-6,1.690e-03,9.511e-10
1,89,20,3,110,1e-12,0.0014,0.0761824,0.017546199999999998,0.68e-6,1.693e-03,9.856e-10
20,1,89,3,110,1e-12,0.017546199999999998,0.0014,0.0761824,0.68e-6,1.560e-03,9.890e-10
20,89,1,3,110,1e-12,0.017546199999999998,0.0761824,0.0014,0.68e-6,1.608e-03,9.682e-10
1,20,89,3,110,1e-12,0.0014,0.017546199999999998,0.0761824,0.68e-6,1.606e-03,9.983e-10
89,1,20,3,110,1e-12,0.0761824,0.0014,0.017546199999999998,0.68e-6,1.621e-03,9.538e-10
1,21,88,3,110,1e-12,0.0014,0.018396,0.0753326,0.68e-6,1.607e-03,1.000e-09
21,1,88,3,110,1e-12,0.018396,0.0014,0.0753326,0.68e-6,1.557e-03,9.838e-10
1,88,21,3,110,1e-12,0.0014,0.0753326,0.018396,0.68e-6,1.694e-03,9.843e-10
88,1,21,3,110,1e-12,0.0753326,0.0014,0.018396,0.68e-6,1.620e-03,9.497e-10
88,21,1,3,110,1e-12,0.0753326,0.018396,0.0014,0.68e-6,1.692e-03,9.488e-10
21,88,1,3,110,1e-12,0.018396,0.0753326,0.0014,0.68e-6,1.608e-03,9.671e-10
87,1,22,3,110,1e-12,0.07448280000000002,0.0014,0.0192458,0.68e-6,1.618e-03,9.528e-10
22,1,87,3,110,1e-12,0.0192458,0.0014,0.07448280000000002,0.68e-6,1.554e-03,9.830e-10
22,87,1,3,110,1e-12,0.0192458,0.07448280000000002,0.0014,0.68e-6,1.608e-03,9.660e-10
1,22,87,3,110,1e-12,0.0014,0.0192458,0.07448280000000002,0.68e-6,1.607e-03,9.953e-10
1,87,22,3,110,1e-12,0.0014,0.07448280000000002,0.0192458,0.68e-6,1.696e-03,9.869e-10
87,22,1,3,110,1e-12,0.07448280000000002,0.0192458,0.0014,0.68e-6,1.693e-03,9.461e-10
23,1,86,3,110,1e-12,0.020095599999999998,0.0014,0.07363300000000002,0.68e-6,1.549e-03,9.840e-10
86,1,23,3,110,1e-12,0.07363300000000002,0.0014,0.020095599999999998,0.68e-6,1.614e-03,9.466e-10
1,86,23,3,110,1e-12,0.0014,0.07363300000000002,0.020095599999999998,0.68e-6,1.698e-03,9.825e-10
86,23,1,3,110,1e-12,0.07363300000000002,0.020095599999999998,0.0014,0.68e-6,1.694e-03,9.500e-10
1,23,86,3,110,1e-12,0.0014,0.020095599999999998,0.07363300000000002,0.68e-6,1.608e-03,9.927e-10
23,86,1,3,110,1e-12,0.020095599999999998,0.07363300000000002,0.0014,0.68e-6,1.609e-03,9.625e-10
1,85,24,3,110,1e-12,0.0014,0.0727832,0.0209454,0.68e-6,1.699e-03,9.794e-10
85,1,24,3,110,1e-12,0.0727832,0.0014,0.0209454,0.68e-6,1.614e-03,9.482e-10
1,24,85,3,110,1e-12,0.0014,0.0209454,0.0727832,0.68e-6,1.608e-03,9.955e-10
24,1,85,3,110,1e-12,0.0209454,0.0014,0.0727832,0.68e-6,1.539e-03,9.842e-10
24,85,1,3,110,1e-12,0.0209454,0.0727832,0.0014,0.68e-6,1.609e-03,9.638e-10
85,24,1,3,110,1e-12,0.0727832,0.0209454,0.0014,0.68e-6,1.694e-03,9.498e-10
25,84,1,3,110,1e-12,0.021795199999999997,0.07193340000000001,0.0014,0.68e-6,1.609e-03,9.627e-10
1,25,84,3,110,1e-12,0.0014,0.021795199999999997,0.07193340000000001,0.68e-6,1.605e-03,9.942e-10
84,1,25,3,110,1e-12,0.07193340000000001,0.0014,0.021795199999999997,0.68e-6,1.612e-03,9.537e-10
84,25,1,3,110,1e-12,0.07193340000000001,0.021795199999999997,0.0014,0.68e-6,1.695e-03,9.494e-10
1,84,25,3,110,1e-12,0.0014,0.07193340000000001,0.021795199999999997,0.68e-6,1.700e-03,9.868e-10
25,1,84,3,110,1e-12,0.021795199999999997,0.0014,0.07193340000000001,0.68e-6,1.552e-03,9.804e-10
83,1,26,3,110,1e-12,0.07108360000000001,0.0014,0.022645,0.68e-6,1.610e-03,9.497e-10
26,83,1,3,110,1e-12,0.022645,0.07108360000000001,0.0014,0.68e-6,1.610e-03,9.596e-10
26,1,83,3,110,1e-12,0.022645,0.0014,0.07108360000000001,0.68e-6,1.537e-03,9.824e-10
1,26,83,3,110,1e-12,0.0014,0.022645,0.07108360000000001,0.68e-6,1.609e-03,9.908e-10
1,83,26,3,110,1e-12,0.0014,0.07108360000000001,0.022645,0.68e-6,1.700e-03,9.863e-10
83,26,1,3,110,1e-12,0.07108360000000001,0.022645,0.0014,0.68e-6,1.695e-03,9.495e-10
82,1,27,3,110,1e-12,0.0702338,0.0014,0.0234948,0.68e-6,1.608e-03,9.535e-10
82,27,1,3,110,1e-12,0.0702338,0.0234948,0.0014,0.68e-6,1.695e-03,9.489e-10
1,27,82,3,110,1e-12,0.0014,0.0234948,0.0702338,0.68e-6,1.598e-03,9.963e-10
27,1,82,3,110,1e-12,0.0234948,0.0014,0.0702338,0.68e-6,1.535e-03,9.810e-10
1,82,27,3,110,1e-12,0.0014,0.0702338,0.0234948,0.68e-6,1.701e-03,9.866e-10
27,82,1,3,110,1e-12,0.0234948,0.0702338,0.0014,0.68e-6,1.611e-03,9.561e-10
81,1,28,3,110,1e-12,0.069384,0.0014,0.0243446,0.68e-6,1.607e-03,9.512e-10
1,81,28,3,110,1e-12,0.0014,0.069384,0.0243446,0.68e-6,1.701e-03,9.842e-10
28,81,1,3,110,1e-12,0.0243446,0.069384,0.0014,0.68e-6,1.611e-03,9.598e-10
28,1,81,3,110,1e-12,0.0243446,0.0014,0.069384,0.68e-6,1.538e-03,9.801e-10
1,28,81,3,110,1e-12,0.0014,0.0243446,0.069384,0.68e-6,1.609e-03,9.901e-10
81,28,1,3,110,1e-12,0.069384,0.0243446,0.0014,0.68e-6,1.695e-03,9.486e-10
1,29,80,3,110,1e-12,0.0014,0.0251944,0.06853420000000002,0.68e-6,1.606e-03,9.924e-10
80,1,29,3,110,1e-12,0.06853420000000002,0.0014,0.0251944,0.68e-6,1.606e-03,9.497e-10
80,29,1,3,110,1e-12,0.06853420000000002,0.0251944,0.0014,0.68e-6,1.694e-03,9.482e-10
29,1,80,3,110,1e-12,0.0251944,0.0014,0.06853420000000002,0.68e-6,1.544e-03,9.773e-10
1,80,29,3,110,1e-12,0.0014,0.06853420000000002,0.0251944,0.68e-6,1.700e-03,9.836e-10
29,80,1,3,110,1e-12,0.0251944,0.06853420000000002,0.0014,0.68e-6,1.613e-03,9.555e-10
79,1,30,3,110,1e-12,0.0676844,0.0014,0.0260442,0.68e-6,1.600e-03,9.534e-10
30,79,1,3,110,1e-12,0.0260442,0.0676844,0.0014,0.68e-6,1.613e-03,9.515e-10
30,1,79,3,110,1e-12,0.0260442,0.0014,0.0676844,0.68e-6,1.540e-03,9.776e-10
1,79,30,3,110,1e-12,0.0014,0.0676844,0.0260442,0.68e-6,1.699e-03,9.852e-10
79,30,1,3,110,1e-12,0.0676844,0.0260442,0.0014,0.68e-6,1.695e-03,9.482e-10
1,30,79,3,110,1e-12,0.0014,0.0260442,0.0676844,0.68e-6,1.612e-03,9.908e-10
31,1,78,3,110,1e-12,0.026893999999999998,0.0014,0.06683460000000001,0.68e-6,1.535e-03,9.715e-10
1,31,78,3,110,1e-12,0.0014,0.026893999999999998,0.06683460000000001,0.68e-6,1.615e-03,9.896e-10
78,1,31,3,110,1e-12,0.06683460000000001,0.0014,0.026893999999999998,0.68e-6,1.602e-03,9.465e-10
78,31,1,3,110,1e-12,0.06683460000000001,0.026893999999999998,0.0014,0.68e-6,1.694e-03,9.425e-10
1,78,31,3,110,1e-12,0.0014,0.06683460000000001,0.026893999999999998,0.68e-6,1.699e-03,9.836e-10
31,78,1,3,110,1e-12,0.026893999999999998,0.06683460000000001,0.0014,0.68e-6,1.614e-03,9.571e-10
32,77,1,3,110,1e-12,0.027743800000000002,0.06598480000000001,0.0014,0.68e-6,1.616e-03,9.532e-10
32,1,77,3,110,1e-12,0.027743800000000002,0.0014,0.06598480000000001,0.68e-6,1.540e-03,9.753e-10
1,77,32,3,110,1e-12,0.0014,0.06598480000000001,0.027743800000000002,0.68e-6,1.696e-03,9.855e-10
77,1,32,3,110,1e-12,0.06598480000000001,0.0014,0.027743800000000002,0.68e-6,1.598e-03,9.531e-10
1,32,77,3,110,1e-12,0.0014,0.027743800000000002,0.06598480000000001,0.68e-6,1.616e-03,9.893e-10
77,32,1,3,110,1e-12,0.06598480000000001,0.027743800000000002,0.0014,0.68e-6,1.694e-03,9.417e-10
33,1,76,3,110,1e-12,0.0285936,0.0014,0.06513500000000001,0.68e-6,1.535e-03,9.679e-10
1,33,76,3,110,1e-12,0.0014,0.0285936,0.06513500000000001,0.68e-6,1.608e-03,9.898e-10
76,1,33,3,110,1e-12,0.06513500000000001,0.0014,0.0285936,0.68e-6,1.596e-03,9.529e-10
76,33,1,3,110,1e-12,0.06513500000000001,0.0285936,0.0014,0.68e-6,1.693e-03,9.432e-10
1,76,33,3,110,1e-12,0.0014,0.06513500000000001,0.0285936,0.68e-6,1.700e-03,9.855e-10
33,76,1,3,110,1e-12,0.0285936,0.06513500000000001,0.0014,0.68e-6,1.617e-03,9.562e-10
34,1,75,3,110,1e-12,0.029443399999999998,0.0014,0.0642852,0.68e-6,1.539e-03,9.720e-10
34,75,1,3,110,1e-12,0.029443399999999998,0.0642852,0.0014,0.68e-6,1.618e-03,9.552e-10
1,75,34,3,110,1e-12,0.0014,0.0642852,0.029443399999999998,0.68e-6,1.695e-03,9.841e-10
75,1,34,3,110,1e-12,0.0642852,0.0014,0.029443399999999998,0.68e-6,1.594e-03,9.521e-10
1,34,75,3,110,1e-12,0.0014,0.029443399999999998,0.0642852,0.68e-6,1.609e-03,9.843e-10
75,34,1,3,110,1e-12,0.0642852,0.029443399999999998,0.0014,0.68e-6,1.692e-03,9.422e-10
35,1,74,3,110,1e-12,0.0302932,0.0014,0.0634354,0.68e-6,1.533e-03,9.654e-10
74,1,35,3,110,1e-12,0.0634354,0.0014,0.0302932,0.68e-6,1.593e-03,9.530e-10
74,35,1,3,110,1e-12,0.0634354,0.0302932,0.0014,0.68e-6,1.691e-03,9.476e-10
1,74,35,3,110,1e-12,0.0014,0.0634354,0.0302932,0.68e-6,1.696e-03,9.785e-10
1,35,74,3,110,1e-12,0.0014,0.0302932,0.0634354,0.68e-6,1.615e-03,9.897e-10
35,74,1,3,110,1e-12,0.0302932,0.0634354,0.0014,0.68e-6,1.619e-03,9.525e-10
73,36,1,3,110,1e-12,0.0625856,0.031142999999999997,0.0014,0.68e-6,1.691e-03,9.473e-10
1,73,36,3,110,1e-12,0.0014,0.0625856,0.031142999999999997,0.68e-6,1.696e-03,9.807e-10
36,1,73,3,110,1e-12,0.031142999999999997,0.0014,0.0625856,0.68e-6,1.536e-03,9.677e-10
